state,district,total_enrolments,total_updates,update_intensity,bio_share,demo_share,cluster
Jammu And Kashmir,Budgam,859.0,41733.0,0.14096944991127533,0.3496241685841425,0.3840002855643291,1
Jammu And Kashmir,Doda,4504.0,48156.0,0.06275048863497953,0.34926909691092456,0.36381107186544676,1
Jammu And Kashmir,Ganderbal,843.0,21225.0,0.4471038664584803,0.35912869698389666,0.3944258053857716,2
Jammu And Kashmir,Jammu,4620.0,133915.0,0.0,0.338617755341902,0.3594214603443725,1
Jammu And Kashmir,Kargil,530.0,4979.0,0.13518826135105205,0.3655034063894772,0.387984965703546,1
Jammu And Kashmir,Kathua,2962.0,60641.0,0.07501389219655473,0.3427429947146616,0.36575902957683637,1
Jammu And Kashmir,Kishtwar,1269.0,26788.0,0.878753015409118,0.42423150104382523,0.3630025415093663,2
Jammu And Kashmir,Kulgam,1211.0,38151.0,0.40678695082160066,0.37368191435854714,0.3859334702568375,2
Jammu And Kashmir,Kupwara,2884.0,94897.0,0.5094113867588387,0.3581106793763924,0.39078799903770456,2
Jammu And Kashmir,Leh,206.0,3991.0,0.07941666666666666,0.38284753808849553,0.3921524619115045,1
Jammu And Kashmir,Pulwama,1875.0,54319.0,0.12243972623719458,0.3420632922623958,0.38789451364477723,1
Jammu And Kashmir,Punch,2630.0,69815.0,1.5895124561656415,0.42161616718874756,0.40130049947791907,2
Jammu And Kashmir,Rajouri,2674.0,71544.0,0.1527993931054006,0.36003814618227536,0.36991965972489765,1
Jammu And Kashmir,Ramban,1920.0,37631.0,0.7358765962887138,0.3865974602307699,0.39224869361538395,2
Jammu And Kashmir,Reasi,1715.0,31640.0,0.1567616384285658,0.36736324694810174,0.37936164388159255,1
Jammu And Kashmir,Samba,588.0,16345.0,0.12272902859186045,0.36595459663253876,0.38183301398693026,1
Jammu And Kashmir,Shopian,412.0,0.0,0.0,0.0,0.0,0
Jammu And Kashmir,Shupiyan,666.0,23736.0,4.902543409089957,0.5120073585411092,0.36396163370695284,3
Jammu And Kashmir,Srinagar,3259.0,112560.0,0.04152054248105306,0.3386150411376191,0.3653849588623809,1
Jammu And Kashmir,Udhampur,2808.0,62339.0,0.03264382676147382,0.3381279978475004,0.35935099374913826,1
Jharkhand,Bokaro,5800.0,179102.0,0.029297890151402377,0.34249375806424587,0.36433355117270194,1
Jharkhand,Chatra,6302.0,114988.0,0.592473121395947,0.35742150372705667,0.38707188834342793,2
Jharkhand,Deoghar,8324.0,127486.0,0.06407331480079025,0.3410726239441505,0.36185624634873653,1
Jharkhand,Dhanbad,11031.0,258866.0,0.005628114796356763,0.33912227544155155,0.35652989847149197,1
Jharkhand,Dumka,5825.0,135870.0,0.0483918573311507,0.34174521868348096,0.3602955976430497,1
Jharkhand,East Singhbhum,8191.0,196766.0,0.04900457610022828,0.33703421433154696,0.35096578566845305,1
Jharkhand,East Singhbum,1447.0,0.0,0.0,0.0,0.0,0
Jharkhand,Garhwa,6073.0,139731.0,0.2193784429716969,0.3619414458360225,0.3764551786365513,1
Jharkhand,Garhwa *,381.0,7700.0,0.5386135243465087,0.3803286937284517,0.38930481412495144,2
Jharkhand,Giridih,14303.0,236081.0,0.07656570039614943,0.34583660471552574,0.3660975516630751,1
Jharkhand,Godda,5390.0,138611.0,0.13460015766233985,0.34806742097915655,0.36977490267229574,1
Jharkhand,Gumla,6701.0,134631.0,0.020184842105263157,0.3422072319285815,0.35779276807141847,1
Jharkhand,Hazaribag,566.0,17460.0,0.057652000194017006,0.3464489651103496,0.37649475783337333,1
Jharkhand,Hazaribagh,6204.0,141577.0,0.1024966083237435,0.3514199787308324,0.3687446303226655,1
Jharkhand,Jamtara,4450.0,72644.0,0.598883720195711,0.3637550126100163,0.40697669470705683,2
Jharkhand,Khunti,2644.0,64376.0,0.5076051414789793,0.35754629112131836,0.3783844448094176,2
Jharkhand,Kodarma,310.0,7901.0,0.2786575990263435,0.3496482570784177,0.3916452752598908,1
Jharkhand,Koderma,3222.0,62328.0,0.2283412494947684,0.3543164575773343,0.3844222811614044,1
Jharkhand,Latehar,2609.0,82108.0,0.4280149071669309,0.3494852832499043,0.38384805008342904,1
Jharkhand,Lohardaga,2959.0,56615.0,0.13459447132267127,0.3509267819876549,0.37059220535411724,1
Jharkhand,Pakaur,297.0,6162.0,0.4541831097079716,0.3520943922715573,0.42691113259032115,2
Jharkhand,Pakur,6924.0,82748.0,0.2529718946959967,0.3421777678177087,0.3739239270975455,1
Jharkhand,Palamau,286.0,6320.0,0.39346801346801347,0.35683572786921297,0.3906390196055345,1
Jharkhand,Palamu,8606.0,227092.0,0.15242548516570936,0.3524088127362121,0.37144055964872513,1
Jharkhand,Pashchimi Singhbhum,599.0,23268.0,0.28542276759188523,0.35668738173369924,0.40257187752556006,1
Jharkhand,Purbi Singhbhum,986.0,25425.0,0.05995846135752864,0.3488263867549276,0.3600343727387433,1
Jharkhand,Ramgarh,2979.0,72697.0,0.03359750860654149,0.341064723085516,0.36338871821003055,1
Jharkhand,Ranchi,14265.0,281427.0,0.042473604826546,0.3294755868336433,0.3625244131663567,1
Jharkhand,Sahebganj,6321.0,130174.0,0.17755288272358058,0.3444953138626095,0.3789089414565394,1
Jharkhand,Sahibganj,365.0,4753.0,0.4211809999058429,0.3856755221990596,0.42060720031402943,2
Jharkhand,Seraikela-Kharsawan,4250.0,113289.0,0.03681392235609103,0.3365871704063592,0.3622080103165323,1
Jharkhand,Simdega,2079.0,88796.0,0.8197516377288849,0.36633288080974247,0.3927580282811666,2
Jharkhand,West Singhbhum,6848.0,190491.0,0.172001430863213,0.34655906328084995,0.36537509309775085,1
Karnataka,Bagalkot,7142.0,129795.0,0.01939852787422354,0.33264059087461506,0.3697403615063373,1
Karnataka,Bagalkot *,249.0,2921.0,0.041836734693877546,0.36100961303053186,0.3913713393504205,1
Karnataka,Ballari,2781.0,61759.0,0.034296707580926934,0.3398298354715986,0.3785375114671769,1
Karnataka,Bangalore,7016.0,250821.0,0.018170426065162906,0.3466952489247811,0.3556857034561713,1
Karnataka,Bangalore Rural,2644.0,86269.0,0.14424977078651002,0.33439382257586775,0.38227284409079887,1
Karnataka,Belagavi,7805.0,133322.0,0.0,0.3320188715263574,0.3699419127873681,1
Karnataka,Belgaum,6743.0,174091.0,0.0,0.3427801724137931,0.3552590432724814,1
Karnataka,Bellary,4220.0,95627.0,0.024345438852953448,0.34772754383872123,0.3590997653982266,1
Karnataka,Bengaluru,30980.0,600999.0,0.0,0.3348640545522146,0.3624539531106207,1
Karnataka,Bengaluru Rural,2790.0,89.0,0.023809523809523808,0.1349206349206349,0.7936507936507937,0
Karnataka,Bengaluru South,203.0,3860.0,0.024377856780091415,0.35195530726256985,0.49162011173184356,1
Karnataka,Bengaluru Urban,23074.0,0.0,0.0,0.0,0.0,0
Karnataka,Bidar,4920.0,122767.0,0.07880256800275694,0.34360753204534417,0.36439246795465585,1
Karnataka,Bijapur,4231.0,85492.0,0.02719072248158121,0.3402224270757352,0.36018243122385996,1
Karnataka,Chamarajanagar,249.0,2955.0,0.03122244268077601,0.35957967590518325,0.37653143520592786,1
Karnataka,Chamrajanagar,2227.0,44176.0,0.07475470965332437,0.3478127576185395,0.3748763180117126,1
Karnataka,Chamrajnagar,380.0,4188.0,0.01902654867256637,0.34593895746536873,0.3752999805877286,1
Karnataka,Chickmagalur,1231.0,32403.0,0.016213308744429077,0.34619781726262705,0.37164450638882524,1
Karnataka,Chikkaballapur,3152.0,78154.0,0.06746855170067645,0.33790470756934005,0.37402944880926076,1
Karnataka,Chikkamagaluru,1151.0,26265.0,0.024111147727064682,0.3464108815091313,0.3804798747933897,1
Karnataka,Chikmagalur,154.0,2097.0,0.050241545893719805,0.3796973870645368,0.36909488346686414,1
Karnataka,Chitradurga,4413.0,108568.0,0.0,0.33053063416848943,0.37066458495501653,1
Karnataka,Dakshina Kannada,6505.0,134453.0,0.0,0.3315486645686809,0.3656624908098052,1
Karnataka,Davanagere,483.0,9437.0,0.009297520661157025,0.34352672175123694,0.36721707990165564,1
Karnataka,Davangere,4813.0,123205.0,0.03817055482029531,0.3396198439152848,0.3648335973802618,1
Karnataka,Dharwad,5103.0,142940.0,0.007459463264983698,0.33760418263355074,0.36757510023497514,1
Karnataka,Gadag,4457.0,69469.0,0.04882990176128997,0.3410611487328989,0.377947115729911,1
Karnataka,Gadag *,145.0,2187.0,0.06468646864686468,0.3872562961183337,0.40977340685196334,1
Karnataka,Gulbarga,4356.0,88164.0,0.0,0.3334559517339037,0.3588517405737886,1
Karnataka,Hasan,993.0,18250.0,0.008018531717747683,0.34665944942777605,0.3705536653263223,1
Karnataka,Hassan,2494.0,85858.0,0.0,0.3404695305075212,0.37099292008536416,1
Karnataka,Haveri,4242.0,125958.0,0.0352510412893879,0.3386173334351887,0.37054601317835717,1
Karnataka,Haveri *,117.0,2381.0,0.07270408163265306,0.36996167768858423,0.41065056720937493,1
Karnataka,Kalaburagi,4782.0,110357.0,0.01647297131234869,0.33480585607678276,0.37083930521353986,1
Karnataka,Kodagu,1211.0,28786.0,0.08806775073099439,0.35100673932939513,0.3800856976453948,1
Karnataka,Kolar,4186.0,111548.0,0.07783031437796127,0.3423461843074486,0.382350171967855,1
Karnataka,Koppal,5451.0,103211.0,0.06674551596210583,0.34313413118025443,0.3793148484115823,1
Karnataka,Mandya,3594.0,106040.0,0.03099570613088733,0.33990545246788045,0.37669373781552035,1
Karnataka,Mysore,3073.0,75749.0,0.0,0.3376457821598516,0.36114939856303996,1
Karnataka,Mysuru,4361.0,91774.0,0.006595126313436173,0.3345792029132542,0.3638334954994442,1
Karnataka,Raichur,9779.0,159041.0,0.13965617493470678,0.34499066174269327,0.38041917432288047,1
Karnataka,Ramanagar,2949.0,75756.0,0.06880081850165096,0.3391406409471321,0.3786012945367389,1
Karnataka,Ramanagara,204.0,0.0,0.0,0.0,0.0,0
Karnataka,Shimoga,2260.0,42363.0,0.0,0.3308160670290681,0.35770852313486634,1
Karnataka,Shivamogga,2229.0,58405.0,0.0,0.3369337865927594,0.3682454962757665,1
Karnataka,Tumakuru,3000.0,71986.0,0.0031620553359683794,0.33453359293698837,0.36902371931597605,1
Karnataka,Tumkur,2942.0,91061.0,0.00785751702462022,0.3439691487663191,0.3628581604706287,1
Karnataka,Udupi,3591.0,62000.0,0.0,0.3401132312853848,0.36108198783812123,1
Karnataka,Uttara Kannada,3470.0,73787.0,0.0,0.33663043069061527,0.3621647500322763,1
Karnataka,Vijayanagara,2119.0,34640.0,0.04823765669982388,0.3424802317388241,0.3836608470993502,1
Karnataka,Vijayapura,5596.0,85063.0,0.03860419999277489,0.3364847181896828,0.3663265267902369,1
Karnataka,Yadgir,6947.0,100616.0,0.04759010442409512,0.3403393174149983,0.37679215668858734,1
Kerala,Alappuzha,3559.0,124464.0,0.007687894434882387,0.34504076830792413,0.3617865409290237,1
Kerala,Ernakulam,6324.0,214962.0,0.0,0.34324340812865284,0.3547958075576217,1
Kerala,Idukki,1698.0,63425.0,0.0,0.3475609756097561,0.3638211382113821,1
Kerala,Kannur,5965.0,177109.0,0.0,0.3438735177865613,0.35968379446640314,1
Kerala,Kasaragod,3555.0,100114.0,0.035483870967741936,0.3474913494809688,0.36218606987386986,1
Kerala,Kasargod,315.0,4007.0,0.011210762331838564,0.3504048721622496,0.36259961214268316,1
Kerala,Kollam,5069.0,180411.0,0.0,0.3425725668753557,0.35862265224815026,1
Kerala,Kottayam,3321.0,108425.0,0.0,0.344214805288717,0.36428721900278094,1
Kerala,Kozhikode,6704.0,242113.0,0.0,0.3425196850393701,0.35826771653543305,1
Kerala,Malappuram,14567.0,376399.0,0.019210191082802548,0.33948664930081046,0.3605133506991895,1
Kerala,Palakkad,6724.0,209843.0,0.002791095504985707,0.34462151394422313,0.3605577689243028,1
Kerala,Pathanamthitta,1951.0,80405.0,0.0,0.3461336436438863,0.3623683806476116,1
Kerala,Thiruvananthapuram,6663.0,213755.0,0.05637599624941397,0.3370066855881604,0.3621803062817583,1
Kerala,Thrissur,7071.0,204332.0,0.0,0.3395428168214704,0.3592523639014211,1
Kerala,Wayanad,1516.0,54918.0,0.04978576289831909,0.34906755526603694,0.37059771670049024,1
Ladakh,Kargil,492.0,5431.0,0.08763523904368975,0.35017180159843686,0.3916122359602486,1
Ladakh,Leh,125.0,6067.0,0.10505181347150258,0.4010666826019755,0.4072234728384391,1
Lakshadweep,Lakshadweep,203.0,5996.0,0.05031152647975078,0.3744035620478721,0.373259989353997,1
Madhya Pradesh,Agar Malwa,2537.0,26697.0,0.4543530811431967,0.3790942884787566,0.42566761628314814,2
Madhya Pradesh,Alirajpur,7010.0,83727.0,0.25189543870792924,0.3422777432314536,0.37076573502941595,1
Madhya Pradesh,Anuppur,3226.0,97545.0,0.09783108335926964,0.34195467215482067,0.38304532784517936,1
Madhya Pradesh,Ashok Nagar,5178.0,119393.0,0.29817498800846476,0.35166906422127636,0.38401375516198355,1
Madhya Pradesh,Ashoknagar,3011.0,0.0,0.0,0.0,0.0,0
Madhya Pradesh,Balaghat,6805.0,206054.0,0.24891093793162378,0.3494173972936071,0.3847598178962663,1
Madhya Pradesh,Barwani,21823.0,226186.0,0.18627520541094483,0.3500441994436614,0.38217337377809596,1
Madhya Pradesh,Betul,8166.0,204068.0,0.14388634892755606,0.34396847993587515,0.3778057136125119,1
Madhya Pradesh,Bhind,13967.0,141381.0,0.09601166507243171,0.34142297610075584,0.3672384412220788,1
Madhya Pradesh,Bhopal,12862.0,277302.0,0.04632336281631361,0.33158894631050323,0.3664502693757713,1
Madhya Pradesh,Burhanpur,9689.0,90684.0,0.5244566790750208,0.38565893145743374,0.38946068576744663,2
Madhya Pradesh,Chhatarpur,17836.0,238389.0,0.1345430708371156,0.33909234889488277,0.3746173285244721,1
Madhya Pradesh,Chhindwara,8981.0,229613.0,0.13078142459061856,0.34920386386714825,0.3825034532060225,1
Madhya Pradesh,Damoh,6066.0,189937.0,0.20768719191338314,0.35663595178363094,0.39014516409619737,1
Madhya Pradesh,Datia,5843.0,83479.0,0.4185367101329169,0.3712485805593426,0.4121615576895053,2
Madhya Pradesh,Dewas,10442.0,167150.0,0.10969091687111059,0.3460413800571477,0.3700080026589017,1
Madhya Pradesh,Dhar,12712.0,233846.0,0.18401768998043158,0.3437430813601439,0.38654737507139136,1
Madhya Pradesh,Dindori,2659.0,108893.0,0.24043264034643858,0.34717228136465034,0.38645217278382127,1
Madhya Pradesh,East Nimar,3859.0,49970.0,0.02545022603251438,0.34665787901986417,0.3628856894448661,1
Madhya Pradesh,Guna,9811.0,185839.0,0.13088107664288604,0.34739280325621313,0.37760719674378684,1
Madhya Pradesh,Gwalior,18542.0,208839.0,0.19035732795369076,0.3392238556571626,0.3750618586285517,1
Madhya Pradesh,Harda,2134.0,47936.0,1.1847534824746635,0.4222019489361525,0.41650772848320233,2
Madhya Pradesh,Harda *,610.0,12266.0,0.1297008746360996,0.37772140885360916,0.36014266881629375,1
Madhya Pradesh,Hoshangabad,5982.0,109459.0,0.07053022436284112,0.35872816931949936,0.36776755717622717,1
Madhya Pradesh,Indore,22303.0,408311.0,0.04617500387238469,0.3338528665097353,0.35963372352857886,1
Madhya Pradesh,Jabalpur,12467.0,250715.0,0.018734349501555152,0.33855983738873024,0.37175762292873005,1
Madhya Pradesh,Jhabua,13488.0,130188.0,0.12008794336392323,0.3404253765761001,0.36965865703734524,1
Madhya Pradesh,Katni,10941.0,155394.0,0.31480094773394957,0.3473768054727055,0.3842249261290261,1
Madhya Pradesh,Khandwa,4521.0,76748.0,0.10955218214373376,0.34529031553313994,0.37602115987669615,1
Madhya Pradesh,Khargone,15039.0,210181.0,0.05812154251996691,0.341431271581702,0.3660786098412229,1
Madhya Pradesh,Maihar,418.0,5538.0,0.09574247144340602,0.33789731876055473,0.4004204382487911,1
Madhya Pradesh,Mandla,4911.0,119228.0,0.3360867531722747,0.34967541885456105,0.40032458114543895,1
Madhya Pradesh,Mandsaur,8276.0,146515.0,0.18473366263046176,0.36142288194328465,0.3917151933705229,1
Madhya Pradesh,Mauganj,438.0,5147.0,0.07579635244833482,0.34793178235287026,0.3833457506867773,1
Madhya Pradesh,Morena,22381.0,255976.0,0.3246518787245367,0.3604289633225613,0.3917077888141908,1
Madhya Pradesh,Narmadapuram,737.0,12759.0,0.08747269755221791,0.3531133936354338,0.40352377450615906,1
Madhya Pradesh,Narsimhapur,1189.0,14634.0,0.03931851742165295,0.34802849387280627,0.36562789379239197,1
Madhya Pradesh,Narsinghpur,5174.0,89314.0,0.2531030500831987,0.3601042147786474,0.3844845298100972,1
Madhya Pradesh,Neemuch,4964.0,93987.0,0.08172414458162859,0.346438717231984,0.3742090560473682,1
Madhya Pradesh,Niwari,142.0,4034.0,0.030555555555555555,0.36557486118440935,0.413836903521473,1
Madhya Pradesh,Panna,9339.0,140864.0,0.21710785056147217,0.3614303388973057,0.38750583131546024,1
Madhya Pradesh,Raisen,7567.0,159461.0,0.20530381742186596,0.3498073395805241,0.38159761909716183,1
Madhya Pradesh,Rajgarh,8171.0,207509.0,0.5913141761325282,0.3812253280184577,0.4021848102303902,2
Madhya Pradesh,Ratlam,7982.0,214370.0,0.3292403918773591,0.3639110362687805,0.4036328233803423,1
Madhya Pradesh,Rewa,10838.0,278093.0,0.042682394087709186,0.3402327962162277,0.3700846641012326,1
Madhya Pradesh,Sagar,13841.0,280602.0,0.12844716457570757,0.34580414811200705,0.3725631988267684,1
Madhya Pradesh,Satna,13276.0,259766.0,0.19988001348131915,0.3488019580248252,0.3834156151969321,1
Madhya Pradesh,Sehore,6518.0,145871.0,0.006865116279069767,0.3360122852811142,0.3639877147188858,1
Madhya Pradesh,Seoni,6081.0,160035.0,0.19489932120458406,0.34607289965427757,0.3785033715321631,1
Madhya Pradesh,Shahdol,5297.0,149349.0,0.11525071550851561,0.3464683904519227,0.38303980626938877,1
Madhya Pradesh,Shajapur,7025.0,157866.0,0.049574044034112245,0.3450423593407156,0.37626911606912045,1
Madhya Pradesh,Sheopur,7230.0,95074.0,0.7841772400709774,0.39286959993762877,0.43125100307744657,2
Madhya Pradesh,Shivpuri,12741.0,235502.0,0.06680545027407893,0.337205766089435,0.36000538928905107,1
Madhya Pradesh,Sidhi,6292.0,175300.0,0.2797270160102294,0.3528293309421552,0.38516193543339067,1
Madhya Pradesh,Singrauli,6550.0,165134.0,0.08076662324883675,0.343252475140813,0.3721946793307317,1
Madhya Pradesh,Tikamgarh,7242.0,211784.0,0.21327622356317424,0.3544468568549806,0.379458722544161,1
Madhya Pradesh,Ujjain,14308.0,226659.0,0.24654491968747316,0.3543067403220342,0.38595299993770604,1
Madhya Pradesh,Umaria,5300.0,68886.0,0.43026779799342024,0.37489716473101425,0.4002224524938661,2
Madhya Pradesh,Vidisha,10374.0,174187.0,0.6286998436955258,0.3694673768271695,0.3980764828219533,2
Madhya Pradesh,West Nimar,760.0,11877.0,0.03447199730094467,0.352854590308008,0.36644365530602707,1
Maharashtra,Ahmadnagar,11836.0,591228.0,0.0,0.34242527173913045,0.35288722826086955,1
Maharashtra,Ahmed Nagar,340.0,11434.0,0.00646458061712299,0.3535153797865662,0.3752981795354677,1
Maharashtra,Ahmednagar,368.0,0.0,0.0,0.0,0.0,0
Maharashtra,Akola,4708.0,247167.0,0.007985966855929465,0.3467333504255385,0.36411002306843737,1
Maharashtra,Amravati,6915.0,434474.0,0.0,0.33510322497155726,0.3548192556485978,1
Maharashtra,Aurangabad,17393.0,466502.0,0.03265497124673731,0.33435191517330265,0.3567677759463885,1
Maharashtra,Beed,10185.0,426646.0,0.11474111474111473,0.3303100017927064,0.3608096893269847,1
Maharashtra,Bhandara,1903.0,140098.0,0.042506720430107524,0.3501227353984898,0.363586942020865,1
Maharashtra,Bid,568.0,21810.0,0.007197480881691407,0.3499508812262259,0.3637243324489877,1
Maharashtra,Buldana,1075.0,58678.0,0.016489204377403133,0.3497211497211497,0.3604829319115033,1
Maharashtra,Buldhana,7084.0,333673.0,0.06963576668083683,0.338731811554613,0.3648255006983514,1
Maharashtra,Chandrapur,4475.0,325705.0,0.017768676336451274,0.33861734546889,0.3649399667840744,1
Maharashtra,Chatrapati Sambhaji Nagar,211.0,9844.0,2.0093448490507315,0.46729314807761557,0.4346676362361099,2
Maharashtra,Chhatrapati Sambhajinagar,1010.0,19605.0,0.022828230590731996,0.3455843469063988,0.3716287678476996,1
Maharashtra,Dharashiv,144.0,3831.0,0.011058451816745654,0.347207912631362,0.4300432722027612,1
Maharashtra,Dhule,12605.0,259762.0,0.07684890200752588,0.3386211287857123,0.3573788712142877,1
Maharashtra,Gadchiroli,2374.0,193363.0,0.2289533498874994,0.3458992654549705,0.3683864488307438,1
Maharashtra,Gondiya,2890.0,160132.0,0.3514902258985489,0.35168553152626375,0.38360858612079507,1
Maharashtra,Hingoli,8189.0,213615.0,0.6547269442626932,0.35125606567255646,0.3737439343274435,2
Maharashtra,Jalgaon,13260.0,568460.0,0.047529001054583804,0.33538334240327905,0.36111471207142914,1
Maharashtra,Jalna,5590.0,272232.0,0.033039266562878394,0.34370018943417574,0.35142176178533646,1
Maharashtra,Kolhapur,7480.0,401018.0,0.03443388915732949,0.3432526217202072,0.36192666114831873,1
Maharashtra,Latur,7607.0,372368.0,0.030162841621827627,0.340950589553587,0.35196279627318466,1
Maharashtra,Mumbai,14552.0,539842.0,0.07910568131912006,0.34091885503148506,0.3547333188815584,1
Maharashtra,Mumbai City,2929.0,99446.0,0.03942924687605538,0.3369856752249388,0.3733317850925215,1
Maharashtra,Mumbai Suburban,18216.0,367167.0,0.04887706855791962,0.33398174044100715,0.362172105712839,1
Maharashtra,Mumbai( Sub Urban ),419.0,8568.0,0.0,0.33946330589849105,0.3683556241426612,1
Maharashtra,Nagpur,11828.0,509824.0,0.040533951796750435,0.3348534024237058,0.3639882964179931,1
Maharashtra,Nanded,11947.0,579329.0,0.3714928327325938,0.3418339018507487,0.3601268824629768,1
Maharashtra,Nandurbar,10516.0,240791.0,0.2500272577762011,0.3490506453271502,0.35826642784358154,1
Maharashtra,Nandurbar *,140.0,2245.0,0.075,0.391889587751799,0.3870577806692536,1
Maharashtra,Nashik,22368.0,822706.0,0.15015725598402763,0.338359397352367,0.3624280042224362,1
Maharashtra,Osmanabad,4026.0,263888.0,0.12512681276847715,0.3417058573547207,0.3707941426452793,1
Maharashtra,Palghar,10699.0,280059.0,0.027768450143381425,0.33513226564949317,0.3550638127818794,1
Maharashtra,Parbhani,6272.0,300855.0,0.5652052393756968,0.34609113244540307,0.361021838265894,2
Maharashtra,Pune,31763.0,1044240.0,0.02534799793779,0.33180270468012574,0.35759123471381365,1
Maharashtra,Raigad,3433.0,56386.0,0.014475395947450617,0.3375310230719735,0.37393142752091185,1
Maharashtra,Raigarh,5230.0,242530.0,0.02362443438914027,0.34276665083865204,0.36123334916134797,1
Maharashtra,Ratnagiri,2603.0,192198.0,0.0,0.3424124513618677,0.35797665369649806,1
Maharashtra,Sangli,7632.0,312897.0,0.0,0.3315255673164788,0.3559744326835212,1
Maharashtra,Satara,6021.0,307792.0,0.007377866400797607,0.3451433105985075,0.35289590508776697,1
Maharashtra,Sindhudurg,1202.0,76269.0,0.0,0.3396480955251299,0.3587646028875685,1
Maharashtra,Solapur,12292.0,600053.0,0.0,0.33535228393787136,0.3504714708514007,1
Maharashtra,Thane,43688.0,1018526.0,0.07801648375984169,0.3331175886704303,0.3603690013678839,1
Maharashtra,Wardha,1953.0,156801.0,0.0451154037219611,0.3518348068785866,0.3612799472197741,1
Maharashtra,Washim,3386.0,192494.0,0.07449640306783163,0.3438877417090778,0.3581530746174528,1
Maharashtra,Yavatmal,7594.0,523299.0,0.4398809523809524,0.34010692734562936,0.362274025035323,1
Manipur,Bishnupur,1117.0,72364.0,5.5253723975327365,0.3715458971988825,0.4130694874165021,3
Manipur,Chandel,759.0,17672.0,0.16570806100217864,0.3384225657014117,0.37268854540969937,1
Manipur,Churachandpur,4638.0,38085.0,0.35940674717270465,0.33906642009529586,0.36306123947917224,1
Manipur,Imphal East,1132.0,115294.0,0.7595489621873704,0.3496022350089304,0.3688851599490528,2
Manipur,Imphal West,1236.0,120661.0,0.30582766241073456,0.34681255144208,0.3639312502108125,1
Manipur,Jiribam,145.0,3963.0,0.8379667116509222,0.38326189457696086,0.4529954153645596,2
Manipur,Kakching,109.0,5372.0,0.8274725274725274,0.39336106946941324,0.4253202492119055,2
Manipur,Senapati,1501.0,48106.0,0.015034301561815795,0.3480855230081236,0.3644650842793258,1
Manipur,Tamenglong,960.0,18285.0,0.273665881205235,0.35423292208613716,0.3875511154725483,1
Manipur,Thoubal,1067.0,115287.0,1.0076689096512885,0.3359733299364185,0.38208834407239206,2
Manipur,Ukhrul,781.0,28866.0,0.9181960351552206,0.36594539922801333,0.3852283096921744,2
Meghalaya,East Garo Hills,6052.0,9069.0,0.12456741056024866,0.3290771653420236,0.43776221289631834,1
Meghalaya,East Jaintia Hills,5133.0,6176.0,0.6676999347200806,0.39247282031121683,0.4506644345907439,2
Meghalaya,East Khasi Hills,28812.0,37364.0,0.005692216280451575,0.3205436069739094,0.3500446283202083,1
Meghalaya,Eastern West Khasi Hills,818.0,314.0,0.23078560829935532,0.07017543859649122,0.624561403508772,0
Meghalaya,Kamrup,143.0,0.0,0.0,0.0,0.0,0
Meghalaya,North Garo Hills,3069.0,5075.0,0.22346870845877798,0.33619328764553624,0.4381656867134381,1
Meghalaya,Ri Bhoi,9308.0,12740.0,0.2291555852438914,0.3501199565846789,0.38259893742453766,1
Meghalaya,South Garo Hills,4441.0,5289.0,0.13412115913616132,0.3297000899125082,0.43141102119860286,1
Meghalaya,South West Garo Hills,4956.0,12097.0,0.554312971352164,0.3773842708018455,0.41706017364259895,2
Meghalaya,South West Khasi Hills,3446.0,8172.0,0.4202237777529693,0.39701119972304055,0.3858459431341023,2
Meghalaya,West Garo Hills,15875.0,48440.0,0.2022236123096717,0.35421345687975314,0.39578654312024686,1
Meghalaya,West Jaintia Hills,11816.0,13637.0,0.2692906212763927,0.3505614642951589,0.40207011465220954,1
Meghalaya,West Khasi Hills,15898.0,16598.0,0.4918759537645205,0.3604826823402533,0.41094588908831814,2
Mizoram,Aizawl,1059.0,50569.0,0.044629292261972285,0.34888900962395497,0.36659216192416216,1
Mizoram,Champhai,1165.0,22437.0,0.1926771307612429,0.34650025663181233,0.37779880878874844,1
Mizoram,Kolasib,275.0,14798.0,0.10396434435843303,0.3742495114062064,0.37451896150019753,1
Mizoram,Lawngtlai,1642.0,17825.0,0.2507629837862396,0.367237514167706,0.3583438811811312,1
Mizoram,Lunglei,726.0,22612.0,0.09639387144992526,0.34523138632766465,0.37674170784273897,1
Mizoram,Mamit,171.0,12524.0,0.15503663003663004,0.3889540274040547,0.38577124732122003,1
Mizoram,Saiha,657.0,7607.0,0.6631955623866754,0.4115390153921238,0.389630575251151,2
Mizoram,Serchhip,102.0,10059.0,0.34737896203413443,0.43765369536694404,0.41292101727673414,2
Nagaland,Chumukedima,184.0,2488.0,0.21533742331288344,0.3178851984308878,0.4980657218145109,1
Nagaland,Dimapur,3196.0,33438.0,0.3645284173840208,0.3565678020833916,0.37557505505946553,1
Nagaland,Kiphire,908.0,6268.0,2.678024571487765,0.49062843230592024,0.3930924979266379,3
Nagaland,Kohima,1621.0,17261.0,0.034822352535357017,0.3534268368840032,0.35957764742092946,1
Nagaland,Longleng,889.0,3494.0,0.5881512006512006,0.4168505302778806,0.39862566019830986,2
Nagaland,Mokokchung,490.0,11241.0,0.3463565891472868,0.3824635299799062,0.343117865368931,1
Nagaland,Mon,2223.0,18706.0,0.6440227841324384,0.395890232838688,0.38566316521956445,2
Nagaland,Noklak,354.0,1194.0,0.8853466515662312,0.4280245320068329,0.47463033524980425,2
