state,district,total_enrol,total_demo,total_bio,demo_intensity,bio_intensity,enrol_child_share,demo_minor_share,bio_minor_share,child_attention_gap,cluster
Chhattisgarh,Kanker,1705.0,28840.0,53209.0,7587777777783.703,29580000000007.17,0.4438203101245483,0.06146485443876631,0.311642333338274,-0.20874876836064749,2
Chhattisgarh,Kawardha,2142.0,67000.0,60791.0,36877777777785.19,34584444444451.484,0.44426751592348024,0.04780675939416887,0.3284651234479186,-0.23708964261839624,1
Chhattisgarh,Khairagarh Chhuikhadan Gandai,246.0,6103.0,1035.0,2705000000013.0415,1313333333334.0403,0.6666666666654765,0.08261760616585936,0.18076914556369927,-0.5645239028388446,4
Chhattisgarh,Kondagaon,3038.0,61964.0,57346.0,39100000000003.9,34387777777781.645,0.4431387880595012,0.05148642934301638,0.2678095202853084,-0.2558099954575862,1
Chhattisgarh,Korba,3542.0,83374.0,101874.0,54772222222227.11,68628888888894.484,0.4428145089519979,0.06812031447707842,0.31875401353256216,-0.2286832732588126,0
Chhattisgarh,Koriya,1763.0,31735.0,60897.0,11353333333339.223,37876666666674.17,0.4441754102770009,0.06602920539109015,0.29283908808542186,-0.2265520495089582,1
Chhattisgarh,Mahasamund,3361.0,134887.0,99869.0,104541111111117.69,68318888888895.25,0.44095522075020516,0.07364855787342535,0.2924601104205793,-0.2590890051354732,0
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,294.0,5113.0,281.0,20.050405792782332,0.9783344422798416,0.9999999999985646,0.07389627872684736,0.174833038115977,-0.9230975648509798,4
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,259.0,19811.0,4595.0,7342222222249.527,4120000000001.83,0.43616245941753007,0.13189466795181298,0.2775330674390254,-0.26038468125385483,2
Chhattisgarh,Mungeli,2957.0,70564.0,82567.0,42434444444450.05,45415555555562.836,0.4441915416665316,0.052976963814615925,0.3034485288890368,-0.2505594457418105,1
Chhattisgarh,Narayanpur,762.0,16765.0,22173.0,13448888888891.664,14816666666672.111,0.439153439153196,0.09652322707459188,0.3009066727537097,-0.18876675536119855,2
Chhattisgarh,Raigarh,4956.0,83436.0,174626.0,27366666666675.75,70055555555570.36,0.5519972735926221,0.05374536274648121,0.2211225751909675,-0.38563092570909335,1
Chhattisgarh,Raipur,7041.0,133007.0,192369.0,55612222222253.27,84060000000027.39,0.622145844379472,0.09276298447605637,0.2812700309130674,-0.41710163360706987,0
Chhattisgarh,Rajnandgaon,4185.0,148118.0,154498.0,103578888888895.08,98924444444452.03,0.4426585579997615,0.08761946135167142,0.337065685807726,-0.21407429663699157,0
Chhattisgarh,Sakti,455.0,9685.0,4024.0,986666666676.4958,3275555555556.648,0.44318895166308403,0.05581930594407555,0.17506969882687357,-0.3249723918687134,2
Chhattisgarh,Sarangarh-Bilaigarh,186.0,8055.0,1043.0,39.73132183898977,5.755100574697982,0.9741379310320952,0.07539512554126206,0.10878365087878895,-0.8940276401304834,4
Chhattisgarh,Sukma,2179.0,12746.0,30139.0,1874444444448.5037,6000000000008.369,0.7387358952780133,0.06556277938330568,0.4125726992411834,-0.41257252292595514,3
Chhattisgarh,Surajpur,2977.0,42067.0,71822.0,10653333333338.355,40671111111116.69,0.44339603625225554,0.05355499024154515,0.3220198877726684,-0.21725268430818628,1
Chhattisgarh,Surguja,3556.0,115683.0,82860.0,61381111111119.35,46010000000005.91,0.4430742401593874,0.08098954504698336,0.31072860083387455,-0.2684797851613853,0
Chhattisgarh,Uttar Bastar Kanker,888.0,13568.0,30301.0,1488888888894.8076,17658888888895.93,0.4390896921015377,0.04501008532161657,0.20104803645162378,-0.2825010241707321,2
Dadra And Nagar Haveli,Dadra And Nagar Haveli,744.0,6033.0,27235.0,1960000000003.1055,18217777777784.32,0.4414413400482844,0.1407708445309645,0.386810134954996,-0.08816350049243919,2
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,88.0,1689.0,1978.0,9.552924658131541,1797777777779.6965,0.40365871944592785,0.03939567151361175,0.29000075434682404,-0.19571970493018453,2
Dadra And Nagar Haveli And Daman And Diu,Daman,63.0,1687.0,521.0,673333333342.8301,473333333334.01245,0.3829307568396573,0.03809554058490467,0.3356483915311055,-0.159100252233581,2
Daman And Diu,Daman,67.0,1481.0,5445.0,226666666675.694,3688888888903.581,0.44444444444130266,0.06689646474506208,0.5045605024093872,-0.015066618715012137,2
Daman And Diu,Diu,74.0,715.0,3503.0,4.263803299074275,2374444444452.228,0.44444444444201175,0.0550969178844944,0.546079354441258,0.0354386730708799,2
Delhi,Central Delhi,3947.0,49047.0,54060.0,15546666666684.062,6782222222241.387,0.8417059913113083,0.08237146610935135,0.437901387011295,-0.5532483079285258,3
Delhi,East Delhi,10736.0,187061.0,122805.0,20234444444460.05,14594444444454.564,0.8708829284817392,0.12312546187491338,0.4422866164247543,-0.6135007832419517,3
Delhi,New Delhi,1637.0,4061.0,4563.0,1824444444449.741,2245555555559.3857,0.6094460240437856,0.0841268399588377,0.5456632976082821,-0.22979835625521736,2
Delhi,North Delhi,4459.0,86900.0,60830.0,48917777777784.35,29773333333338.562,0.6549461400365503,0.10620401868252133,0.41933441140636996,-0.4122327855390599,3
Delhi,North East,1738.0,11827.0,46620.0,3256666666669.158,39514444444447.45,0.4440842787681244,0.018592908262786076,0.054656666390994584,-0.3960818603604481,2
Delhi,North East Delhi,12113.0,141148.0,143096.0,75738888888893.62,71066666666671.83,0.6633584354071269,0.1675279164866905,0.5326342948283926,-0.30734515122140327,0
Delhi,North West Delhi,16043.0,313989.0,325293.0,149.66646587165235,109.00133762375785,0.9577735104045766,0.1251712921587483,0.41829233195124027,-0.6780530565784807,3
Delhi,Shahdara,1700.0,28544.0,7963.0,9471111111123.273,2075555555559.509,0.7396638732713061,0.1254630283340161,0.3173357624839501,-0.5477423984020026,3
Delhi,South Delhi,13395.0,213489.0,222936.0,43826666666689.25,31290000000028.66,0.8473514835203095,0.09346096483555749,0.4377716571469348,-0.5773824507924435,3
Delhi,South East Delhi,60.0,1169.0,582.0,9.364527629154958,495555555556.62866,0.40688396570428964,0.047670288139714585,0.3713401800013194,-0.1085039119894619,2
Delhi,South West Delhi,9255.0,169699.0,141527.0,40292222222239.016,22748888888906.832,0.845845698535214,0.11911954289647338,0.4735090847020344,-0.5613559367579769,3
Delhi,West Delhi,19414.0,231805.0,173242.0,27.44083730450411,16.47477327274852,0.9291611561175936,0.1084669855143909,0.42298286740373686,-0.6808057006717463,3
Goa,North Goa,1354.0,18843.0,37771.0,4690000000005.749,19781111111128.61,0.4976413934540591,0.04952273020969597,0.4808197874402738,-0.13568708118768125,2
Goa,South Goa,977.0,16238.0,30584.0,3722222222229.3315,21927777777783.727,0.41895621144498985,0.05275466021064909,0.5260476314326723,-0.03403813834849272,2
Gujarat,Ahmadabad,6667.0,7760.0,15682.0,4.066932307052683,5410000000004.289,0.6567641864950583,0.020456166015168004,0.06153123447060224,-0.5977563304992128,3
Gujarat,Ahmedabad,19130.0,267884.0,405490.0,83242222222249.44,117613333333393.39,0.733418716765999,0.11624489489844213,0.4093758529623936,-0.44238588397908557,0
Gujarat,Amreli,4293.0,27888.0,68514.0,9292222222224.898,31158888888896.93,0.6138593163908329,0.04914133741955863,0.4855815138847719,-0.23125606837902263,1
Gujarat,Anand,6980.0,39149.0,113695.0,13796666666668.969,15634444444475.912,0.7915976745571395,0.051926333697610724,0.4415402280934358,-0.43741181346503377,3
Gujarat,Arvalli,2391.0,8096.0,29669.0,2323333333335.055,11837777777783.21,0.6248298916595302,0.11902091992382718,0.6199980356825908,-0.09014822060894907,2
Gujarat,Banas Kantha,13498.0,473.0,547.0,1.8189521422548194,1.6806776756689403,0.9552270004705745,0.06042292842283613,0.08231557706971773,-0.8753459095848435,3
Gujarat,Banaskantha,17360.0,75207.0,151757.0,24141111111113.457,75547777777781.2,0.6050610397518811,0.10378934512229483,0.4759824243336898,-0.24078589486199242,1
Gujarat,Bharuch,4351.0,49806.0,76378.0,21981111111115.355,35045555555566.34,0.6414601702817722,0.10223581389809305,0.5032022042545976,-0.2752550124003913,1
Gujarat,Bhavnagar,10174.0,57862.0,141152.0,20846666666669.375,43152222222238.516,0.7404900641767213,0.07285483702177517,0.46014255716619423,-0.3777343942809614,3
Gujarat,Botad,2947.0,7545.0,16256.0,2946666666668.9043,4777777777781.382,0.7161776727517711,0.09921023386051224,0.6277756870962924,-0.21888562641327672,3
Gujarat,Chhotaudepur,4107.0,9631.0,33802.0,3592222222224.2695,3722222222233.427,0.7582385910516078,0.10393934026472433,0.537833004457691,-0.2996384367283355,3
Gujarat,Dahod,10509.0,35936.0,115675.0,15254444444446.31,55044444444448.96,0.5907059831625319,0.07083140812958634,0.5033607203963452,-0.16606901135198204,1
Gujarat,Dang,872.0,0.0,0.0,0.0,0.0,0.8132949727436001,0.0,0.0,-0.8132949727436001,4
Gujarat,Devbhumi Dwarka,2490.0,6586.0,25464.0,1864444444446.0957,7163333333340.056,0.6963308676615036,0.0700149422764308,0.6849797363297481,-0.13787909607558843,2
Gujarat,Dohad,13003.0,5212.0,15716.0,2.464062763798828,4772222222225.968,0.7236241555028413,0.035753158059850715,0.13381816254176387,-0.599660620884158,3
Gujarat,Gandhinagar,5650.0,64588.0,76564.0,15725555555564.979,11308888888903.959,0.7731113735853454,0.10579052879242656,0.4300575325547473,-0.4938227065174358,3
Gujarat,Gir Somnath,5723.0,12066.0,36766.0,3471111111113.057,10003333333338.582,0.7238983546757775,0.12811052588309826,0.6407824944587213,-0.20189936805978073,3
Gujarat,Jamnagar,6078.0,45719.0,81102.0,14481111111114.992,24412222222232.17,0.7341061094891193,0.05806598146843912,0.49681603658797235,-0.36930007917303964,3
Gujarat,Junagadh,5536.0,38045.0,102672.0,12175555555558.02,64406666666673.97,0.5445964383724048,0.05468134786893236,0.32426842043445137,-0.27856416463941247,1
Gujarat,Kachchh,9302.0,66789.0,123961.0,33.11607642183759,67.50925749284175,0.9256909480121885,0.11681765169568302,0.5311969206167699,-0.5433189263854948,3
Gujarat,Kheda,7567.0,52619.0,117161.0,22484444444447.08,37966666666686.67,0.6950985993125687,0.0582190556464274,0.4100851508203158,-0.36093089639250925,3
Gujarat,Mahesana,6490.0,50217.0,99913.0,20010000000004.137,30923333333346.55,0.7323368203588393,0.109564418183872,0.41673571193553316,-0.40854198023571686,3
Gujarat,Mahisagar,2563.0,7507.0,30952.0,2164444444445.9917,8471111111120.511,0.726412142139276,0.06631584701050314,0.5747156460421796,-0.24181105501171757,3
Gujarat,Morbi,8004.0,19799.0,31879.0,6.927159609961965,9.534649056058264,0.890141978666327,0.13413431651595256,0.6665253471646424,-0.4190024310910837,3
Gujarat,Narmada,1280.0,14757.0,39198.0,7953333333336.04,32057777777781.457,0.431537920291136,0.1566845895164942,0.3870133127067329,-0.10114615831702703,2
Gujarat,Navsari,2757.0,29602.0,45552.0,12393333333337.879,11914444444458.996,0.7269823781150087,0.08171464127411823,0.5308329304782083,-0.3163512816787408,3
Gujarat,Panch Mahals,1402.0,417.0,327.0,5.212916666619644,4.039999999963463,0.9848828420196769,0.03343145069436344,0.051507936507868224,-0.9438942085707145,4
Gujarat,Panchmahals,6279.0,32470.0,104768.0,8408888888891.384,48211111111119.09,0.6223018570314528,0.053270132429257475,0.3680503891700409,-0.3133613213959283,1
Gujarat,Patan,8967.0,29559.0,73949.0,7.303837585057808,16.274903744892292,0.9184908145376437,0.06891140940154193,0.46438903341816296,-0.5511300491984823,3
Gujarat,Porbandar,2519.0,14623.0,30985.0,4584444444448.274,10247777777784.703,0.7220684929370678,0.06387429771993111,0.4487470150500978,-0.3749100273022828,3
Gujarat,Rajkot,17070.0,137600.0,168711.0,27341111111119.797,22014444444459.5,0.8378131062264038,0.07356973003461108,0.4679978632377673,-0.5490519614156691,3
Gujarat,Sabar Kantha,2437.0,643.0,617.0,3.5931295399400156,3.2832328778869346,0.9862099253379798,0.05715190681300157,0.08037937883029009,-0.9169858795242696,4
Gujarat,Sabarkantha,5115.0,43877.0,90387.0,14898888888892.303,43835555555569.484,0.6164928149728455,0.06555565129170161,0.39705134404521725,-0.2894721251228163,1
Gujarat,Surat,25469.0,357582.0,281599.0,95844444444454.34,74710000000007.44,0.7564412921320292,0.09668982605397798,0.4974248580192162,-0.4814804157582632,0
Gujarat,Surendra Nagar,6855.0,38759.0,95711.0,15907777777780.111,46605555555563.76,0.6257725265900994,0.07531665094671272,0.4556541060987613,-0.26697309970087785,1
Gujarat,Surendranagar,1442.0,913.0,527.0,5.8842838196071705,3.215683023861564,0.9880916030505515,0.016060998856264157,0.0971660681507341,-0.9455828803206565,4
Gujarat,Tapi,2212.0,12190.0,40025.0,4652222222224.419,22853333333344.12,0.505740412139809,0.11665160279653125,0.42115004718257776,-0.13238943412731635,2
Gujarat,The Dangs,1328.0,6581.0,27950.0,2093333333335.909,12778888888899.102,0.6217051283180917,0.14290603708966654,0.4450373313156785,-0.22597552589357608,2
Gujarat,Vadodara,12284.0,100027.0,201417.0,41.9376921528993,59.78562087954904,0.9389968615830706,0.07204010622411762,0.365495230760054,-0.6537545848214844,3
Gujarat,Valsad,7448.0,48343.0,84024.0,19347777777781.527,24147777777786.156,0.7492296682706894,0.16827409530386947,0.4771206315569867,-0.376095408574977,3
Haryana,Ambala,3218.0,33242.0,72756.0,12916666666671.094,45712222222229.04,0.5472954479576059,0.1247967331065169,0.36700887725556175,-0.25994402108437087,1
Haryana,Bhiwani,3489.0,34280.0,95625.0,15947777777780.414,69693333333337.664,0.4424173951946535,0.12223357834083627,0.39921959476455765,-0.12219355869367937,1
Haryana,Charkhi Dadri,858.0,12095.0,9788.0,5641111111115.26,7143333333335.31,0.4444444444442148,0.12948601490005193,0.3153435746457508,-0.22140034015032628,2
Haryana,Faridabad,16155.0,160555.0,118951.0,26.30387815628396,16.637288173399064,0.9765839156825703,0.1216199477527988,0.4933964053348854,-0.6907785126373432,3
Haryana,Fatehabad,2612.0,41970.0,69794.0,30001111111113.754,48326666666671.28,0.44271782526694886,0.11415850588560869,0.42527128721688334,-0.12710623324954026,1
Haryana,Gurgaon,6861.0,119213.0,70791.0,53897777777785.516,28835555555560.766,0.646807632256614,0.11403597648619528,0.501872045036112,-0.3774575804629811,3
Haryana,Gurugram,2636.0,0.0,0.0,0.0,0.0,0.8591336323656186,0.0,0.0,-0.8591336323656186,4
Haryana,Hisar,5234.0,63206.0,115867.0,35116666666670.535,68566666666673.945,0.5521731273068445,0.10706575115423436,0.4537245264093892,-0.2214173159614603,1
Haryana,Jhajjar,2624.0,32384.0,56639.0,19198888888891.676,39312222222226.086,0.44268464375148614,0.10585483346512135,0.43782773019757715,-0.11883040006017016,1
Haryana,Jind,3821.0,44013.0,91268.0,29676666666668.92,61794444444448.98,0.4444444444443953,0.11366666581325428,0.38253760031645395,-0.14779512857521013,1
Haryana,Kaithal,2991.0,39974.0,79936.0,22152222222226.297,49866666666673.64,0.5526174388679244,0.1258231694456598,0.4238865773937278,-0.2203819828933761,1
Haryana,Karnal,4048.0,49131.0,94019.0,33828888888891.047,65030000000004.0,0.443538857620698,0.13975087793971813,0.34803574968380224,-0.1628273751109234,1
Haryana,Kurukshetra,2404.0,28709.0,69992.0,17423333333336.023,42492222222235.07,0.5424133811228723,0.11027032478125008,0.3340193696788438,-0.2691300967923461,1
Haryana,Mahendragarh,2754.0,28534.0,48832.0,16704444444446.701,30963333333336.82,0.4409514503734948,0.11189048167152921,0.4144676298759792,-0.1366338550913882,1
Haryana,Mewat,7558.0,66667.0,68325.0,33595555555558.234,28233333333336.516,0.5540724140949149,0.09435252300015166,0.5432491067325649,-0.22189180642287482,1
Haryana,Nuh,1506.0,0.0,0.0,0.0,0.0,0.972111553784796,0.0,0.0,-0.972111553784796,4
Haryana,Palwal,4703.0,68968.0,58697.0,47584444444447.03,35305555555558.2,0.44407536154910304,0.10366508636921318,0.5162430891954567,-0.13634108514878177,1
Haryana,Panchkula,1384.0,34418.0,37369.0,22767777777782.395,28007777777781.79,0.44281384716067085,0.15836291163241795,0.49387362271511104,-0.11250754167577057,2
Haryana,Panipat,6088.0,69084.0,79773.0,34161111111115.285,31511111111116.973,0.6615091151003658,0.1171350018147137,0.39083561089156604,-0.38043709709084994,3
Haryana,Rewari,2485.0,44031.0,49732.0,27405555555559.24,33581111111114.86,0.4434279641417971,0.13906618222447828,0.49157956818590354,-0.11267718844829272,1
Haryana,Rohtak,3413.0,26531.0,75970.0,13258888888891.414,45648888888894.98,0.5433950327156624,0.15706445975971992,0.3439569692826332,-0.249656278611312,1
Haryana,Sirsa,3335.0,55162.0,97066.0,34108888888892.266,66590000000005.14,0.444228485044757,0.09232968920332198,0.41654368877664105,-0.1432757564861393,1
Haryana,Sonipat,4619.0,60664.0,84653.0,32136666666671.375,50404444444450.234,0.548146664179479,0.1247074644800559,0.41612181413747773,-0.2506983662398224,1
Haryana,Yamuna Nagar,3396.0,52881.0,88728.0,33898888888891.938,60288888888893.6,0.4435283937201333,0.12444840557099167,0.38016983363201884,-0.1579315377786007,1
Haryana,Yamunanagar,59.0,428.0,882.0,3.798295454517583,492500000004.38776,0.4999999999965199,0.03228414849505213,0.1630652024473314,-0.363329192295576,2
Himachal Pradesh,Bilaspur,999.0,6760.0,21906.0,1793333333335.6924,13992222222226.436,0.44444444444426234,0.10871991446443566,0.43584242916238913,-0.08074915053477211,2
Himachal Pradesh,Chamba,1657.0,19658.0,33842.0,5762222222226.403,21132222222226.242,0.44263223309932237,0.117493876728155,0.4699017497397027,-0.08904898518399251,2
Himachal Pradesh,Hamirpur,1198.0,7320.0,23819.0,1372222222224.6091,14452222222226.336,0.4439655172412256,0.07594146428902132,0.46632692653189206,-0.05941389598745252,2
Himachal Pradesh,Kangra,3966.0,34127.0,89913.0,9746666666669.75,54714444444449.516,0.44196015954423107,0.061174657098641214,0.4902673068197721,-0.05175835648413918,1
Himachal Pradesh,Kinnaur,163.0,1169.0,4467.0,3.2667994605162423,2837777777783.299,0.43144032921697095,0.05864371590175543,0.49271517649430474,-0.01980062221696994,2
Himachal Pradesh,Kullu,1239.0,9602.0,21248.0,1893333333336.8547,11034444444450.43,0.4961753301562291,0.07015474837873019,0.5167294149190911,-0.09745013174324609,2
Himachal Pradesh,Mandi,2514.0,16305.0,63334.0,4557777777780.019,41108888888893.664,0.4426529560869592,0.07892192013947413,0.44720936181659154,-0.05831995964062374,1
Himachal Pradesh,Shimla,1670.0,15742.0,39727.0,3540000000003.674,24558888888893.805,0.43885922685223455,0.06668684934119748,0.4875729190253518,-0.05422089613626689,2
Himachal Pradesh,Sirmaur,1584.0,19418.0,31453.0,11263333333336.178,23866666666669.742,0.44241220641355156,0.1504830662808756,0.4988222138106806,-0.08036501740134894,2
Himachal Pradesh,Solan,1176.0,8983.0,33569.0,2031111111114.083,21931111111116.797,0.44160469160453153,0.07850989689993125,0.48216708193962415,-0.03374284366856092,2
Himachal Pradesh,Una,1247.0,9561.0,31549.0,1940000000002.8906,19553333333338.613,0.4444444444442968,0.0826912225192748,0.47517390445641083,-0.048210555544130264,2
Jammu And Kashmir,Anantnag,3354.0,35566.0,47569.0,19504444444446.953,28466666666669.832,0.4400275437799075,0.15444068509681574,0.5361351862192758,-0.0623656361818411,1
Jammu And Kashmir,Badgam,1867.0,12119.0,14141.0,4723333333335.196,9784444444445.734,0.44421296296286544,0.03931489760461673,0.3441068826515537,-0.1957953937019563,2
Jammu And Kashmir,Bandipore,1639.0,15894.0,20373.0,9435555555557.678,13912222222224.518,0.4331875310006317,0.13004295658206402,0.5230097658372492,-0.047513658199496836,2
Jammu And Kashmir,Baramula,3794.0,36795.0,61935.0,17251111111114.977,33765555555562.277,0.5419472553200574,0.13325752255888065,0.4597781880484355,-0.20189614988101331,1
Jammu And Kashmir,Budgam,859.0,18622.0,23111.0,15851111111113.385,15152222222227.215,0.4367841291745395,0.3216366482260245,0.7981431744011411,0.1801377529706994,2
Jammu And Kashmir,Doda,4504.0,11377.0,36779.0,4057777777778.705,18074444444447.133,0.5504989200430379,0.07646379543158865,0.515488767219442,-0.12463113642504428,1
Jammu And Kashmir,Ganderbal,843.0,7529.0,13696.0,3540000000002.454,8578888888892.246,0.4387718341820734,0.10401493790116059,0.5081436497547487,-0.06045729377194839,2
Jammu And Kashmir,Jammu,4620.0,35116.0,98799.0,13146666666669.041,51223333333350.55,0.539350107788463,0.05673006325889596,0.4596094100905861,-0.17667736163567918,1
Jammu And Kashmir,Kargil,530.0,2056.0,2923.0,484444444445.7493,1355555555556.983,0.4433333333329904,0.1335911668981783,0.5785385217919633,0.020378990689636903,2
Jammu And Kashmir,Kathua,2962.0,20478.0,40163.0,10194444444446.178,26633333333335.86,0.4429321181810393,0.0751067073032584,0.5749775848138609,-0.018609747833296483,1
Jammu And Kashmir,Kishtwar,1269.0,5868.0,20920.0,3400000000000.9595,15988888888891.16,0.4425481020193802,0.12326601382266,0.5183688840935496,-0.005758639828963469,2
Jammu And Kashmir,Kulgam,1211.0,12407.0,25744.0,8550000000001.743,18751111111114.434,0.44172705313994803,0.15249085536447088,0.5791727803746638,0.023940272435596946,2
Jammu And Kashmir,Kupwara,2884.0,45137.0,49760.0,33215555555558.082,35198888888891.91,0.4389460512648287,0.1658410155415916,0.49896234365776554,-0.08884969201875517,1
Jammu And Kashmir,Leh,206.0,1427.0,2564.0,406666666669.2039,1187777777781.1692,0.44197530864106854,0.1102634421353525,0.5935229685558627,0.04332461629614849,2
Jammu And Kashmir,Pulwama,1875.0,21487.0,32832.0,13672222222224.457,15295555555560.137,0.4408812715720382,0.15744468733750655,0.546972173384177,-0.04236267310787188,2
Jammu And Kashmir,Punch,2630.0,23440.0,46375.0,12463333333336.889,21814444444451.234,0.5491422440891495,0.16087250153715482,0.5505002084907902,-0.10723353007443277,1
Jammu And Kashmir,Rajouri,2674.0,15808.0,55736.0,5866666666668.513,33058888888893.375,0.44312118536709266,0.09755321577315718,0.5306428734442826,0.010134474888307186,1
Jammu And Kashmir,Ramban,1920.0,7754.0,29877.0,3476666666667.709,14390000000003.62,0.4432357022717502,0.15683919810517255,0.6809989605862169,0.15270149950504486,2
Jammu And Kashmir,Reasi,1715.0,8400.0,23240.0,3760000000001.2935,17148888888890.947,0.4420365663794483,0.07237247663154636,0.556089181081663,0.021908005356274414,2
Jammu And Kashmir,Samba,588.0,5120.0,11225.0,2574444444446.5854,6605555555559.613,0.43790723593934205,0.11316308760021121,0.5959721092833331,0.01731052543109694,2
Jammu And Kashmir,Shopian,412.0,0.0,0.0,0.0,0.0,0.9514563106793807,0.0,0.0,-0.9514563106793807,4
Jammu And Kashmir,Shupiyan,666.0,8207.0,15529.0,4806666666669.148,10393333333337.45,0.4438095238092511,0.1526851564983472,0.6072254907771623,0.0498273485569229,2
Jammu And Kashmir,Srinagar,3259.0,39716.0,72844.0,14927777777781.826,38511111111117.09,0.42535178783838656,0.07666119344754804,0.4097622004122035,-0.12462616235414077,1
Jammu And Kashmir,Udhampur,2808.0,16853.0,45486.0,8618888888890.353,32870000000002.57,0.44228718418307184,0.05260244669879858,0.5023403378857751,-0.04601985783098713,1
Jharkhand,Bokaro,5800.0,70673.0,108429.0,34577777777780.953,80257777777780.69,0.443016419751682,0.04410395718199684,0.42781551716311833,-0.1220716768530341,1
Jharkhand,Chatra,6302.0,47296.0,67692.0,17912222222224.91,31838888888894.312,0.6607102535154518,0.05117075119585583,0.4776846154493981,-0.30199912816257996,3
Jharkhand,Deoghar,8324.0,60060.0,67426.0,55.74758009835486,24276666666692.203,0.6220603088595799,0.04471257992019854,0.4930932675885297,-0.2752457260360373,3
Jharkhand,Dhanbad,11031.0,107797.0,151069.0,58918888888891.95,94462222222226.23,0.5498868965771035,0.0378466087891486,0.3470424367428986,-0.2907800619960263,0
Jharkhand,Dumka,5825.0,59658.0,76212.0,27346666666669.812,26033333333364.527,0.7320915405587152,0.04219920275201299,0.4643005999446977,-0.40659824377661313,3
Jharkhand,East Singhbhum,8191.0,60660.0,136106.0,23622222222224.46,58255555555587.48,0.6472646272180856,0.03960163557075623,0.43157086944036355,-0.31201673554452364,1
Jharkhand,East Singhbum,1447.0,0.0,0.0,0.0,0.0,0.9633724948167959,0.0,0.0,-0.9633724948167959,4
Jharkhand,Garhwa,6073.0,40273.0,99458.0,11045555555557.922,74495555555558.06,0.44319396159295255,0.04907786122539305,0.40928945446498105,-0.11090363916584095,1
Jharkhand,Garhwa *,381.0,2116.0,5584.0,2.6176934166630765,3943333333335.8804,0.4444444444439538,0.0093662087660002,0.0944164537818431,-0.3624043457742153,2
Jharkhand,Giridih,14303.0,125671.0,110410.0,75186666666668.81,69631111111113.195,0.5520528761278185,0.059016982208417036,0.4832788575100157,-0.20684222553026066,0
Jharkhand,Godda,5390.0,57677.0,80934.0,20217777777781.31,42032222222238.91,0.5459385876154061,0.03849474833528113,0.5330214084729565,-0.17130142044631846,1
Jharkhand,Gumla,6701.0,46753.0,87878.0,11797777777780.99,42927777777784.74,0.6538625028507093,0.045282742641838306,0.38267195644289886,-0.36531878889217,3
Jharkhand,Hazaribag,566.0,9726.0,7734.0,3864444444449.994,5681111111113.4375,0.44444444444409364,0.02486220923664388,0.20117457552375137,-0.30332865932903,2
Jharkhand,Hazaribagh,6204.0,66645.0,74932.0,32047777777780.848,41938888888896.71,0.5481809685398858,0.05679768954765542,0.5034989936262196,-0.18517254313227532,1
Jharkhand,Jamtara,4450.0,33003.0,39641.0,13488888888891.184,30111111111112.5,0.44261030269452856,0.03132748813515481,0.44439725995223395,-0.13150966885295232,1
Jharkhand,Khunti,2644.0,21421.0,42955.0,8606666666669.946,18170000000007.72,0.6534065116571064,0.038687510353433825,0.35559286204571866,-0.375525220273385,3
Jharkhand,Kodarma,310.0,3003.0,4898.0,625555555560.0447,3806666666669.5073,0.4444444444437647,0.03844146095920821,0.24620053705826594,-0.25544625770179635,2
Jharkhand,Koderma,3222.0,24185.0,38143.0,13925555555557.314,30210000000001.66,0.4423755461780628,0.053517827285658855,0.46657559465050125,-0.09519156406061322,1
Jharkhand,Latehar,2609.0,38645.0,43463.0,14535555555560.193,32657777777780.457,0.441771749600219,0.04613226923938954,0.5015133670536699,-0.08666222196138344,1
Jharkhand,Lohardaga,2959.0,17419.0,39196.0,7013333333335.444,18574444444450.508,0.6499023874022417,0.05286473686034376,0.35496106367345015,-0.3684855758714512,3
Jharkhand,Pakaur,297.0,3678.0,2484.0,1532222222227.9885,2057777777779.4458,0.4444444444433546,0.03890403480723189,0.3953680699995871,-0.18420237852381804,2
Jharkhand,Pakur,6924.0,45461.0,37287.0,26378888888893.984,13992222222225.857,0.7734428017078347,0.04143584311360419,0.5506888664345804,-0.4111721197887626,3
Jharkhand,Palamau,286.0,3686.0,2634.0,1486666666671.314,1794444444446.4785,0.4444444444435714,0.024080341831508097,0.18908078867902967,-0.31923770210494035,2
Jharkhand,Palamu,8606.0,114051.0,113041.0,61175555555558.81,85555555555557.66,0.44127072870816697,0.055367208050742356,0.5093326620475948,-0.08235916626845259,0
Jharkhand,Pashchimi Singhbhum,599.0,9157.0,14111.0,2951111111116.475,11082222222225.555,0.4438534278956583,0.014562011909350211,0.2391196335247306,-0.27116805733235316,2
Jharkhand,Purbi Singhbhum,986.0,4866.0,20559.0,2.6784485806036873,16114444444447.607,0.4444444444442372,0.00757673243225096,0.17445421866752595,-0.2911382310740073,2
Jharkhand,Ramgarh,2979.0,35460.0,37237.0,16695555555558.986,27567777777779.88,0.4430950927840168,0.042716219524269836,0.4556010273484228,-0.11964644164587762,1
Jharkhand,Ranchi,14265.0,103653.0,177774.0,45930000000003.5,60625555555566.09,0.7479903778348143,0.06859459065719728,0.35234489323650214,-0.4881690037662255,3
