year,month,state,district,age_0_5,age_5_17,age_18_greater,total_enrol,enrol_share_0_5,enrol_share_5_17,enrol_share_18_plus,enrol_child_share,demo_age_5_17,demo_age_17_,total_demo,demo_minor_share,bio_age_5_17,bio_age_17_,total_bio,bio_minor_share,total_updates,demo_intensity,bio_intensity,total_intensity,demo_intensity_5_17,bio_intensity_5_17,demo_intensity_adult,bio_intensity_adult,child_share_enrol,child_share_updates,child_attention_gap,adult_share_enrol,adult_share_updates,adult_attention_gap,interaction_category
2025,3,Madhya Pradesh,Anuppur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,3860.0,4213.0,0.08378827438879459,2298.0,5334.0,7632.0,0.3011006289308137,11845.0,42130000000000.0,76320000000000.0,118450000000000.0,3530000000000.0,22980000000000.0,38600000000000.0,53340000000000.0,0.0,0.22380751371886684,0.22380751371886684,0.0,0.7761924862811247,0.7761924862811247,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Ashok Nagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,7226.0,7993.0,0.09595896409358068,4292.0,4547.0,8839.0,0.4855752913225423,16832.0,79930000000000.0,88390000000000.0,168320000000000.0,7670000000000.0,42920000000000.0,72260000000000.0,45470000000000.0,0.0,0.30055846007604387,0.30055846007604387,0.0,0.6994415399239503,0.6994415399239503,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Balaghat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.0,17133.0,19878.0,0.13809236341684206,6402.0,8235.0,14637.0,0.4373847099815506,34515.0,198780000000000.0,146370000000000.0,345150000000000.0,27450000000000.0,64020000000000.0,171330000000000.0,82350000000000.0,0.0,0.26501521077792184,0.26501521077792184,0.0,0.7349847892220752,0.7349847892220752,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Barwani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.0,12675.0,14280.0,0.11239495798319249,7982.0,9951.0,17933.0,0.4451012100596641,32213.0,142800000000000.0,179330000000000.0,322130000000000.0,16050000000000.0,79820000000000.0,126750000000000.0,99510000000000.0,0.0,0.29761276503274986,0.29761276503274986,0.0,0.7023872349672471,0.7023872349672471,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Betul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,9784.0,11610.0,0.1572782084409978,3867.0,10755.0,14622.0,0.26446450553959605,26232.0,116100000000000.0,146220000000000.0,262320000000000.0,18260000000000.0,38670000000000.0,97840000000000.0,107550000000000.0,0.0,0.21702500762427487,0.21702500762427487,0.0,0.7829749923757213,0.7829749923757213,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Bhind,54.0,33.0,22.0,109.0,0.49541284403624275,0.3027522935777039,0.20183486238513593,0.7981651376139466,1482.0,13377.0,14859.0,0.09973753280839828,4405.0,3388.0,7793.0,0.565250866161933,22652.0,136.32110091730613,71.49541284397111,207.81651376127724,44.909090908954816,133.48484848444397,608.0454545426908,153.9999999993,0.7981651376139466,0.2598887515451163,-0.5382763860688302,0.20183486238513593,0.7401112484548794,0.5382763860697435,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Bhopal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0,15489.0,17333.0,0.10638666128194713,7463.0,9049.0,16512.0,0.4519743217054237,33845.0,173330000000000.0,165120000000000.0,338450000000000.0,18440000000000.0,74630000000000.0,154890000000000.0,90490000000000.0,0.0,0.27498892007681996,0.27498892007681996,0.0,0.725011079923177,0.725011079923177,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Burhanpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,3189.0,3942.0,0.19101978691019303,2197.0,3534.0,5731.0,0.38335369045541123,9673.0,39420000000000.0,57310000000000.0,96730000000000.0,7530000000000.0,21970000000000.0,31890000000000.0,35340000000000.0,0.0,0.3049726041558947,0.3049726041558947,0.0,0.6950273958440949,0.6950273958440949,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Chhatarpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585.0,21358.0,23943.0,0.10796474961366535,9711.0,11673.0,21384.0,0.45412457912457704,45327.0,239430000000000.0,213840000000000.0,453270000000000.0,25850000000000.0,97110000000000.0,213580000000000.0,116730000000000.0,0.0,0.2712731925783743,0.2712731925783743,0.0,0.7287268074216234,0.7287268074216234,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Chhindwara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,11513.0,13913.0,0.17250053906418333,3694.0,10171.0,13865.0,0.2664262531554254,27778.0,139130000000000.0,138650000000000.0,277780000000000.0,24000000000000.0,36940000000000.0,115130000000000.0,101710000000000.0,0.0,0.2193822449420397,0.2193822449420397,0.0,0.7806177550579568,0.7806177550579568,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Damoh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,10846.0,11775.0,0.07889596602972332,7936.0,12055.0,19991.0,0.3969786403881727,31766.0,117750000000000.0,199910000000000.0,317660000000000.0,9290000000000.0,79360000000000.0,108460000000000.0,120550000000000.0,0.0,0.2790719637348099,0.2790719637348099,0.0,0.720928036265187,0.720928036265187,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Datia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,7399.0,8312.0,0.10984119345524411,2230.0,2509.0,4739.0,0.4705634100021002,13051.0,83120000000000.0,47390000000000.0,130510000000000.0,9130000000000.0,22300000000000.0,73990000000000.0,25090000000000.0,0.0,0.24082445789594484,0.24082445789594484,0.0,0.7591755421040475,0.7591755421040475,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Dewas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,12830.0,13925.0,0.07863554757630105,3249.0,6322.0,9571.0,0.3394629610281022,23496.0,139250000000000.0,95710000000000.0,234960000000000.0,10950000000000.0,32490000000000.0,128300000000000.0,63220000000000.0,0.0,0.18488253319713915,0.18488253319713915,0.0,0.8151174668028567,0.8151174668028567,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Dhar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.0,14409.0,16657.0,0.1349582757999632,6968.0,9976.0,16944.0,0.4112370160528777,33601.0,166570000000000.0,169440000000000.0,336010000000000.0,22480000000000.0,69680000000000.0,144090000000000.0,99760000000000.0,0.0,0.2742775512633544,0.2742775512633544,0.0,0.7257224487366425,0.7257224487366425,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Dindori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,6609.0,7285.0,0.09279341111873586,2267.0,4844.0,7111.0,0.3188018562789999,14396.0,72850000000000.0,71110000000000.0,143960000000000.0,6760000000000.0,22670000000000.0,66090000000000.0,48440000000000.0,0.0,0.20443178660738953,0.20443178660738953,0.0,0.7955682133926035,0.7955682133926035,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,East Nimar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,2508.0,2889.0,0.1318795430944918,886.0,3438.0,4324.0,0.20490286771507388,7213.0,28890000000000.0,43240000000000.0,72130000000000.0,3810000000000.0,8860000000000.0,25080000000000.0,34380000000000.0,0.0,0.17565506723970364,0.17565506723970364,0.0,0.8243449327602825,0.8243449327602825,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Guna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,10221.0,10909.0,0.06306719222660132,8594.0,5775.0,14369.0,0.5980931171271445,25278.0,109090000000000.0,143690000000000.0,252780000000000.0,6880000000000.0,85940000000000.0,102210000000000.0,57750000000000.0,0.0,0.3671967718965094,0.3671967718965094,0.0,0.6328032281034868,0.6328032281034868,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Gwalior,179.0,86.0,62.0,327.0,0.5474006116206277,0.262996941895944,0.18960244648312247,0.8103975535165717,2014.0,15266.0,17280.0,0.11655092592592527,7276.0,7161.0,14437.0,0.503982821915907,31717.0,52.84403669723155,44.149847094787724,96.99388379201928,23.41860465113556,84.60465116269232,246.22580645121576,115.49999999981371,0.8103975535165717,0.2929028596651629,-0.5174946938514089,0.18960244648312247,0.7070971403348341,0.5174946938517115,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Harda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1895.0,2295.0,0.17429193899781376,2514.0,2489.0,5003.0,0.5024985008994503,7298.0,22950000000000.0,50030000000000.0,72980000000000.0,4000000000000.0,25140000000000.0,18950000000000.0,24890000000000.0,0.0,0.39928747602082215,0.39928747602082215,0.0,0.6007125239791642,0.6007125239791642,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Harda *,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,692.0,766.0,0.09660574412531375,193.0,933.0,1126.0,0.17140319715806648,1892.0,7660000000000.0,11260000000000.0,18920000000000.0,740000000000.0,1930000000000.0,6920000000000.0,9330000000000.0,0.0,0.14112050739956972,0.14112050739956972,0.0,0.8588794926003774,0.8588794926003774,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Hoshangabad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,1994.0,2353.0,0.1525711857203505,4135.0,6141.0,10276.0,0.40239392759828335,12629.0,23530000000000.0,102760000000000.0,126290000000000.0,3590000000000.0,41350000000000.0,19940000000000.0,61410000000000.0,0.0,0.35584765222899395,0.35584765222899395,0.0,0.6441523477709982,0.6441523477709982,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Indore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3265.0,22947.0,26212.0,0.12456126964748923,11298.0,10515.0,21813.0,0.5179480126530027,48025.0,262120000000000.0,218130000000000.0,480250000000000.0,32650000000000.0,112980000000000.0,229470000000000.0,105150000000000.0,0.0,0.30323789692868236,0.30323789692868236,0.0,0.6967621030713156,0.6967621030713156,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Jabalpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,19130.0,20708.0,0.07620243384199307,6187.0,7925.0,14112.0,0.43842120181405586,34820.0,207080000000000.0,141120000000000.0,348200000000000.0,15780000000000.0,61870000000000.0,191300000000000.0,79250000000000.0,0.0,0.22300402067777075,0.22300402067777075,0.0,0.7769959793222263,0.7769959793222263,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Jhabua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,11823.0,12693.0,0.06854171590640457,2387.0,6541.0,8928.0,0.2673611111111081,21621.0,126930000000000.0,89280000000000.0,216210000000000.0,8700000000000.0,23870000000000.0,118230000000000.0,65410000000000.0,0.0,0.15064058091670068,0.15064058091670068,0.0,0.8493594190832948,0.8493594190832948,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Katni,53.0,42.0,11.0,106.0,0.49999999999952827,0.39622641509396583,0.10377358490556247,0.8962264150934941,967.0,10714.0,11681.0,0.08278400821847373,3239.0,8903.0,12142.0,0.2667600065886982,23823.0,110.19811320744321,114.54716981121268,224.7452830186559,23.023809523754704,77.119047618864,973.9999999911455,809.3636363562786,0.8962264150934941,0.1765520715275147,-0.7196743435659794,0.10377358490556247,0.8234479284724812,0.7196743435669187,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Khandwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.0,3894.0,5669.0,0.31310636796612606,3295.0,2578.0,5873.0,0.5610420568704144,11542.0,56690000000000.0,58730000000000.0,115420000000000.0,17750000000000.0,32950000000000.0,38940000000000.0,25780000000000.0,0.0,0.4392652919771232,0.4392652919771232,0.0,0.5607347080228682,0.5607347080228682,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Khargone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.0,10477.0,12190.0,0.14052502050861246,8855.0,11255.0,20110.0,0.44032819492789443,32300.0,121900000000000.0,201100000000000.0,323000000000000.0,17130000000000.0,88550000000000.0,104770000000000.0,112550000000000.0,0.0,0.3271826625386987,0.3271826625386987,0.0,0.6728173374612982,0.6728173374612982,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Maihar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,923.0,1002.0,0.07884231536925361,0.0,0.0,0.0,0.0,1002.0,10020000000000.0,0.0,10020000000000.0,790000000000.0,0.0,9230000000000.0,0.0,0.0,0.07884231536925361,0.07884231536925361,0.0,0.9211576846306465,0.9211576846306465,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Mandla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.0,8364.0,9716.0,0.13915191436805127,3181.0,4150.0,7331.0,0.4339107897967476,17047.0,97160000000000.0,73310000000000.0,170470000000000.0,13520000000000.0,31810000000000.0,83640000000000.0,41500000000000.0,0.0,0.26591189065524573,0.26591189065524573,0.0,0.7340881093447486,0.7340881093447486,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Mandsaur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3894.0,14326.0,18220.0,0.21372118551042696,5021.0,6824.0,11845.0,0.4238919375263789,30065.0,182200000000000.0,118450000000000.0,300650000000000.0,38940000000000.0,50210000000000.0,143260000000000.0,68240000000000.0,0.0,0.2965241975719265,0.2965241975719265,0.0,0.7034758024280702,0.7034758024280702,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Mauganj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,920.0,968.0,0.049586776859499006,0.0,0.0,0.0,0.0,968.0,9680000000000.0,0.0,9680000000000.0,480000000000.0,0.0,9200000000000.0,0.0,0.0,0.049586776859499006,0.049586776859499006,0.0,0.9504132231403977,0.9504132231403977,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Morena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.0,29633.0,32422.0,0.08602183702424254,13912.0,6993.0,20905.0,0.6654867256637137,53327.0,324220000000000.0,209050000000000.0,533270000000000.0,27890000000000.0,139120000000000.0,296330000000000.0,69930000000000.0,0.0,0.3131809402366525,0.3131809402366525,0.0,0.6868190597633456,0.6868190597633456,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Narmadapuram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,799.0,889.0,0.10123734533182213,167.0,686.0,853.0,0.19577960140677658,1742.0,8890000000000.0,8530000000000.0,17420000000000.0,900000000000.0,1670000000000.0,7990000000000.0,6860000000000.0,0.0,0.14753157290469876,0.14753157290469876,0.0,0.8524684270952438,0.8524684270952438,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Narsimhapur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,502.0,534.0,0.059925093632947575,135.0,552.0,687.0,0.19650655021831198,1221.0,5340000000000.0,6870000000000.0,12210000000000.0,320000000000.0,1350000000000.0,5020000000000.0,5520000000000.0,0.0,0.13677313677312555,0.13677313677312555,0.0,0.8632268632267925,0.8632268632267925,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Narsinghpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,5150.0,5897.0,0.12667458029506315,2155.0,2658.0,4813.0,0.4477456887596001,10710.0,58970000000000.0,48130000000000.0,107100000000000.0,7470000000000.0,21550000000000.0,51500000000000.0,26580000000000.0,0.0,0.27096171802053903,0.27096171802053903,0.0,0.7290382819794516,0.7290382819794516,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Neemuch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6505.0,7454.0,0.1273141937214901,2497.0,2092.0,4589.0,0.54412726084113,12043.0,74540000000000.0,45890000000000.0,120430000000000.0,9490000000000.0,24970000000000.0,65050000000000.0,20920000000000.0,0.0,0.28614132691189664,0.28614132691189664,0.0,0.713858673088095,0.713858673088095,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Niwari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,473.0,544.0,0.13051470588232894,158.0,132.0,290.0,0.5448275862067087,834.0,5440000000000.0,2900000000000.0,8340000000000.0,710000000000.0,1580000000000.0,4730000000000.0,1320000000000.0,0.0,0.2745803357313819,0.2745803357313819,0.0,0.7254196642684981,0.7254196642684981,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Panna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,10956.0,11629.0,0.05787255997936144,4877.0,8614.0,13491.0,0.36150025943221137,25120.0,116290000000000.0,134910000000000.0,251200000000000.0,6730000000000.0,48770000000000.0,109560000000000.0,86140000000000.0,0.0,0.220939490445859,0.220939490445859,0.0,0.7790605095541371,0.7790605095541371,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Raisen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,8260.0,9416.0,0.1227697536108738,3285.0,5491.0,8776.0,0.37431631722880154,18192.0,94160000000000.0,87760000000000.0,181920000000000.0,11560000000000.0,32850000000000.0,82600000000000.0,54910000000000.0,0.0,0.2441182937554956,0.2441182937554956,0.0,0.755881706244499,0.755881706244499,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Rajgarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.0,10399.0,12505.0,0.16841263494602024,10071.0,14023.0,24094.0,0.4179878808001975,36599.0,125050000000000.0,240940000000000.0,365990000000000.0,21060000000000.0,100710000000000.0,103990000000000.0,140230000000000.0,0.0,0.3327140085794685,0.3327140085794685,0.0,0.6672859914205288,0.6672859914205288,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Ratlam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,15805.0,17291.0,0.08594066277254014,4993.0,5623.0,10616.0,0.4703278070836429,27907.0,172910000000000.0,106160000000000.0,279070000000000.0,14860000000000.0,49930000000000.0,158050000000000.0,56230000000000.0,0.0,0.2321639731966882,0.2321639731966882,0.0,0.7678360268033083,0.7678360268033083,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Rewa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.0,18520.0,20388.0,0.0916225230527757,13084.0,10964.0,24048.0,0.5440785096473697,44436.0,203880000000000.0,240480000000000.0,444360000000000.0,18680000000000.0,130840000000000.0,185200000000000.0,109640000000000.0,0.0,0.33648393194706916,0.33648393194706916,0.0,0.6635160680529285,0.6635160680529285,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Sagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,16281.0,17409.0,0.06479407203170737,10882.0,12949.0,23831.0,0.4566321178297157,41240.0,174090000000000.0,238310000000000.0,412400000000000.0,11280000000000.0,108820000000000.0,162810000000000.0,129490000000000.0,0.0,0.29122211445198765,0.29122211445198765,0.0,0.7087778855480099,0.7087778855480099,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Satna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,19467.0,21486.0,0.09396816531695014,7162.0,11270.0,18432.0,0.38856336805555347,39918.0,214860000000000.0,184320000000000.0,399180000000000.0,20190000000000.0,71620000000000.0,194670000000000.0,112700000000000.0,0.0,0.22999649281026044,0.22999649281026044,0.0,0.770003507189737,0.770003507189737,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Sehore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,4280.0,5085.0,0.1583087512291021,4438.0,8568.0,13006.0,0.3412271259418704,18091.0,50850000000000.0,130060000000000.0,180910000000000.0,8050000000000.0,44380000000000.0,42800000000000.0,85680000000000.0,0.0,0.28981261400696323,0.28981261400696323,0.0,0.7101873859930313,0.7101873859930313,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Seoni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,18208.0,20220.0,0.09950544015825867,5711.0,5702.0,11413.0,0.5003942872163278,31633.0,202200000000000.0,114130000000000.0,316330000000000.0,20120000000000.0,57110000000000.0,182080000000000.0,57020000000000.0,0.0,0.2441437739069951,0.2441437739069951,0.0,0.7558562260930018,0.7558562260930018,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Shahdol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,13170.0,14141.0,0.06866558234919688,3159.0,7894.0,11053.0,0.2858047588889868,25194.0,141410000000000.0,110530000000000.0,251940000000000.0,9710000000000.0,31590000000000.0,131700000000000.0,78940000000000.0,0.0,0.16392791934587536,0.16392791934587536,0.0,0.8360720806541208,0.8360720806541208,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Shajapur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,5170.0,5901.0,0.12387730893068762,7862.0,8321.0,16183.0,0.4858184514614071,22084.0,59010000000000.0,161830000000000.0,220840000000000.0,7310000000000.0,78620000000000.0,51700000000000.0,83210000000000.0,0.0,0.38910523455895496,0.38910523455895496,0.0,0.6108947654410406,0.6108947654410406,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Sheopur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,7501.0,8323.0,0.0987624654571657,3043.0,3816.0,6859.0,0.4436506779413844,15182.0,83230000000000.0,68590000000000.0,151820000000000.0,8220000000000.0,30430000000000.0,75010000000000.0,38160000000000.0,0.0,0.2545777894875494,0.2545777894875494,0.0,0.7454222105124441,0.7454222105124441,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Shivpuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480.0,23237.0,25717.0,0.09643426527199869,9627.0,7104.0,16731.0,0.5753989600143412,42448.0,257170000000000.0,167310000000000.0,424480000000000.0,24800000000000.0,96270000000000.0,232370000000000.0,71040000000000.0,0.0,0.2852195627591399,0.2852195627591399,0.0,0.7147804372408577,0.7147804372408577,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Sidhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.0,13579.0,14734.0,0.07839011809420335,12873.0,7426.0,20299.0,0.6341691708951149,35033.0,147340000000000.0,202990000000000.0,350330000000000.0,11550000000000.0,128730000000000.0,135790000000000.0,74260000000000.0,0.0,0.4004224588245357,0.4004224588245357,0.0,0.5995775411754614,0.5995775411754614,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Singrauli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,7434.0,8359.0,0.11065916975714667,9011.0,6282.0,15293.0,0.5892238278951115,23652.0,83590000000000.0,152930000000000.0,236520000000000.0,9250000000000.0,90110000000000.0,74340000000000.0,62820000000000.0,0.0,0.4200913242009115,0.4200913242009115,0.0,0.5799086757990843,0.5799086757990843,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Tikamgarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2254.0,13150.0,15404.0,0.14632562970656876,9269.0,13144.0,22413.0,0.4135546334716441,37817.0,154040000000000.0,224130000000000.0,378170000000000.0,22540000000000.0,92690000000000.0,131500000000000.0,131440000000000.0,0.0,0.30470423354575904,0.30470423354575904,0.0,0.6952957664542383,0.6952957664542383,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Ujjain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175.0,15113.0,17288.0,0.12580981027302104,5583.0,6762.0,12345.0,0.45224787363304614,29633.0,172880000000000.0,123450000000000.0,296330000000000.0,21750000000000.0,55830000000000.0,151130000000000.0,67620000000000.0,0.0,0.2618027199406059,0.2618027199406059,0.0,0.7381972800593908,0.7381972800593908,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Umaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,8332.0,8978.0,0.07195366451325381,1403.0,3187.0,4590.0,0.3056644880174225,13568.0,89780000000000.0,45900000000000.0,135680000000000.0,6460000000000.0,14030000000000.0,83320000000000.0,31870000000000.0,0.0,0.15101709905660265,0.15101709905660265,0.0,0.84898290094339,0.84898290094339,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,Vidisha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.0,5752.0,6898.0,0.166135111626556,5177.0,5933.0,11110.0,0.4659765976597618,18008.0,68980000000000.0,111100000000000.0,180080000000000.0,11460000000000.0,51770000000000.0,57520000000000.0,59330000000000.0,0.0,0.35112172367836325,0.35112172367836325,0.0,0.6488782763216313,0.6488782763216313,"Legacy (Low E, High U)"
2025,3,Madhya Pradesh,West Nimar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,43.0,65.0,0.33846153846101773,259.0,763.0,1022.0,0.2534246575342218,1087.0,650000000000.0,10220000000000.0,10870000000000.0,220000000000.0,2590000000000.0,430000000000.0,7630000000000.0,0.0,0.2585096596135917,0.2585096596135917,0.0,0.7414903403863163,0.7414903403863163,"Legacy (Low E, High U)"
2025,3,Maharashtra,Ahmadnagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,27685.0,28959.0,0.04399323181049054,8342.0,22641.0,30983.0,0.2692444243617459,59942.0,289590000000000.0,309830000000000.0,599420000000000.0,12740000000000.0,83420000000000.0,276850000000000.0,226410000000000.0,0.0,0.1604217410163155,0.1604217410163155,0.0,0.8395782589836828,0.8395782589836828,"Legacy (Low E, High U)"
2025,3,Maharashtra,Ahmed Nagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,170.0,185.0,0.08108108108103726,185.0,0.0,1850000000000.0,1850000000000.0,0.0,150000000000.0,0.0,1700000000000.0,0.0,0.08108108108103726,0.08108108108103726,0.0,0.9189189189184223,0.9189189189184223,"Legacy (Low E, High U)"
2025,3,Maharashtra,Akola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,9714.0,10270.0,0.05413826679649412,5799.0,19830.0,25629.0,0.22626711927894097,35899.0,102700000000000.0,256290000000000.0,358990000000000.0,5560000000000.0,57990000000000.0,97140000000000.0,198300000000000.0,0.0,0.17702442964985046,0.17702442964985046,0.0,0.8229755703501467,0.8229755703501467,"Legacy (Low E, High U)"
2025,3,Maharashtra,Amravati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,13166.0,14335.0,0.08154865713289096,9464.0,30849.0,40313.0,0.2347629796839723,54648.0,143350000000000.0,403130000000000.0,546480000000000.0,11690000000000.0,94640000000000.0,131660000000000.0,308490000000000.0,0.0,0.19457253696384094,0.19457253696384094,0.0,0.8054274630361572,0.8054274630361572,"Legacy (Low E, High U)"
2025,3,Maharashtra,Aurangabad,196.0,103.0,46.0,345.0,0.5681159420288209,0.29855072463759463,0.1333333333332947,0.8666666666664155,1241.0,20315.0,21556.0,0.05757097791798081,11805.0,21622.0,33427.0,0.353157627067938,54983.0,62.481159420271744,96.8898550724357,159.37101449270745,12.04854368930869,114.61165048532561,441.6304347816486,470.0434782598477,0.8666666666664155,0.23727333903206402,-0.6293933276343514,0.1333333333332947,0.7627266609679342,0.6293933276346395,"Legacy (Low E, High U)"
