date,state,district,age_0_5,age_5_17,age_18_greater,year,month,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolments,total_bio_updates,total_demo_updates,total_updates,update_intensity,bio_intensity,demo_intensity,updates_per_1000,bio_share,demo_share,young_enrol_share,child_enrol_share,adult_enrol_share,child_update_share,update_intensity_zscore,bio_intensity_zscore,demo_intensity_zscore,total_enrolments_mom,total_enrolments_roll3,total_updates_mom,total_updates_roll3,update_intensity_mom,update_intensity_roll3,national_percentile,state_percentile,is_zscore_anomaly,is_iqr_anomaly,is_mad_anomaly,mad_zscore,anomaly_type,detection_method
2025-10-15,Haryana,Jind,41.0,1.0,0.0,16200,80,140.0,218.0,0.0,0.0,42.0,358.0,0.0,358.0,8.523809523809524,8.523809523809524,0.0,8523.809523809523,1.0,0.0,0.9761904761904762,0.023809523809523808,0.0,0.39106145251396646,4.529596809410093,8.09893856350933,-0.0944907159232792,-10.63829787234043,30.0,411.4285714285714,142.66666666666666,472.31292517006807,3.3377237419790613,99.3323992417374,98.8844008463166,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-17,Haryana,Jind,99.0,4.0,0.0,22275,110,186.0,229.0,14.0,153.0,103.0,415.0,167.0,582.0,5.650485436893204,4.029126213592233,1.6213592233009708,5650.485436893204,0.7130584192439863,0.2869415807560137,0.9611650485436893,0.038834951456310676,0.0,0.3436426116838488,2.959941765146529,3.7735817694248612,1.1374385184270013,inf,41.0,-12.481203007518793,415.6666666666667,inf,1.883495145631068,98.73121918346173,97.65339488363148,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-20,Haryana,Jind,7.0,0.0,0.0,8100,40,3.0,5.0,0.0,0.0,7.0,8.0,0.0,8.0,1.1428571428571428,1.1428571428571428,0.0,1142.857142857143,1.0,0.0,1.0,0.0,0.0,0.375,0.49749016714656713,0.9960460293025262,-0.0944907159232792,inf,2.3333333333333335,-97.87798408488064,169.0,inf,0.38095238095238093,96.15971996645027,93.80650125024043,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-21,Haryana,Jind,4.0,0.0,0.0,6075,30,4.0,4.0,0.0,0.0,4.0,8.0,0.0,8.0,2.0,2.0,0.0,2000.0,1.0,0.0,1.0,0.0,0.0,0.5,0.9657348094739444,1.8208980655329938,-0.0944907159232792,inf,3.6666666666666665,-77.14285714285715,17.0,inf,1.0476190476190477,96.83022966047872,94.66243508366993,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-25,Haryana,Jind,57.0,2.0,0.0,22275,110,148.0,183.0,0.0,0.0,59.0,331.0,0.0,331.0,5.610169491525424,5.610169491525424,0.0,5610.169491525424,1.0,0.0,0.9661016949152542,0.03389830508474576,0.0,0.4471299093655589,2.937917752157898,5.2950629977918275,-0.0944907159232792,inf,19.666666666666668,77.95698924731182,240.33333333333334,inf,1.8700564971751412,98.7181289725154,97.5956914791306,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-26,Haryana,Jind,26.0,2.0,0.0,16200,80,184.0,280.0,0.0,0.0,28.0,464.0,0.0,464.0,16.571428571428573,16.571428571428573,0.0,16571.428571428572,1.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.39655172413793105,8.925893729039359,15.843382681450944,-0.0944907159232792,inf,29.0,472.8395061728395,292.0,inf,7.393866020984665,99.82522144273518,99.84612425466436,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-30,Haryana,Jind,175.0,5.0,0.0,22275,110,0.0,0.0,20.0,146.0,180.0,0.0,166.0,166.0,0.9222222222222223,0.0,0.9222222222222223,922.2222222222223,0.0,1.0,0.9722222222222222,0.027777777777777776,0.0,0.12048192771084337,0.37696052773266825,-0.10375668567143054,0.6062253868352404,inf,60.0,-36.15384615384616,455.3333333333333,inf,0.3074074074074074,95.76895292857108,93.57568763223696,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-02,Haryana,Jind,73.0,1.0,0.0,22275,121,196.0,468.0,17.0,102.0,74.0,664.0,119.0,783.0,10.58108108108108,8.972972972972974,1.6081081081081081,10581.08108108108,0.8480204342273308,0.15197956577266922,0.9864864864864865,0.013513513513513514,0.0,0.2720306513409962,5.653454257999151,8.53118084675923,1.12737015358889,inf,31.0,429.05405405405406,310.3333333333333,inf,3.5270270270270268,99.55299353731436,99.2690902096557,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-11,Haryana,Jind,44.0,1.0,0.0,22275,121,210.0,345.0,0.0,0.0,45.0,555.0,0.0,555.0,12.333333333333334,12.333333333333334,0.0,12333.333333333334,1.0,0.0,0.9777777777777777,0.022222222222222223,0.0,0.3783783783783784,6.610684108642881,11.76494761342252,-0.0944907159232792,inf,15.0,220.8092485549133,388.0,inf,4.111111111111112,99.66765408875163,99.50952106174265,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-14,Haryana,Jind,37.0,1.0,0.0,22275,121,82.0,123.0,0.0,0.0,38.0,205.0,0.0,205.0,5.394736842105263,5.394736842105263,0.0,5394.736842105262,1.0,0.0,0.9736842105263158,0.02631578947368421,0.0,0.4,2.8202300376389515,5.087746261656293,-0.0944907159232792,inf,12.666666666666666,30.573248407643305,256.6666666666667,inf,1.7982456140350875,98.65801096668784,97.42258126562801,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-15,Haryana,Jind,135.0,4.0,0.0,22275,121,110.0,166.0,0.0,0.0,139.0,276.0,0.0,276.0,1.985611510791367,1.985611510791367,0.0,1985.611510791367,1.0,0.0,0.9712230215827338,0.02877697841726619,0.0,0.39855072463768115,0.9578745876602954,1.8070516284739693,-0.0944907159232792,inf,59.0,224.7058823529412,188.66666666666666,inf,2.46011611763221,96.75653662107719,94.5951144450856,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-19,Haryana,Jind,120.0,3.0,0.0,22275,121,91.0,122.0,0.0,0.0,123.0,213.0,0.0,213.0,1.7317073170731707,1.7317073170731707,0.0,1731.7073170731708,1.0,0.0,0.975609756097561,0.024390243902439025,0.0,0.4272300469483568,0.8191704295584645,1.5627126720787416,-0.0944907159232792,inf,41.0,19.662921348314597,287.3333333333333,inf,0.5772357723577236,96.5868487014026,94.2873629544143,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-15,Haryana,Jind,130.0,4.0,0.0,22275,132,211.0,249.0,0.0,0.0,134.0,460.0,0.0,460.0,3.4328358208955225,3.4328358208955225,0.0,3432.8358208955224,1.0,0.0,0.9701492537313433,0.029850746268656716,0.0,0.45869565217391306,1.748472122021202,3.199755200724223,-0.0944907159232792,inf,44.666666666666664,129.99999999999997,244.33333333333334,inf,1.1442786069651742,97.80666243254905,96.05693402577418,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-22,Haryana,Jind,134.0,1.0,0.0,22275,132,0.0,0.0,4.0,87.0,135.0,0.0,91.0,91.0,0.674074074074074,0.0,0.674074074074074,674.074074074074,0.0,1.0,0.9925925925925926,0.007407407407407408,0.0,0.04395604395604396,0.24140081337986583,-0.10375668567143054,0.41767928689620093,246.15384615384616,58.0,inf,58.333333333333336,inf,0.22469135802469134,95.64532315852246,93.46028082323524,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-23,Haryana,Jind,51.0,0.0,0.0,22275,132,0.0,0.0,20.0,251.0,51.0,0.0,271.0,271.0,5.313725490196078,0.0,5.313725490196078,5313.725490196078,0.0,1.0,1.0,0.0,0.0,0.07380073800738007,2.7759747175565828,-0.10375668567143054,3.942945085229636,-62.22222222222222,75.0,197.8021978021978,120.66666666666667,688.299935358759,1.9959331880900508,98.63134572216754,97.32640892479323,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-01,Haryana,Kaithal,37.0,1.0,0.0,20250,90,329.0,192.0,0.0,0.0,38.0,521.0,0.0,521.0,13.710526315789474,13.710526315789474,0.0,13710.526315789475,1.0,0.0,0.9736842105263158,0.02631578947368421,0.0,0.6314779270633397,7.363024550043156,13.09025812192732,-0.0944907159232792,inf,12.666666666666666,227.67295597484275,5739.333333333333,inf,4.5701754385964914,99.73625649056292,99.65377957299481,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-02,Haryana,Kaithal,44.0,1.0,0.0,20250,90,0.0,0.0,21.0,128.0,45.0,0.0,149.0,149.0,3.311111111111111,0.0,3.311111111111111,3311.111111111111,0.0,1.0,0.9777777777777777,0.022222222222222223,0.0,0.14093959731543623,1.6819756882932289,-0.10375668567143054,2.421333363860321,18.421052631578938,27.666666666666668,-71.40115163147793,276.3333333333333,-75.84986137769248,5.673879142300195,97.73902967599304,95.97999615310636,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-05,Haryana,Kaithal,59.0,0.0,0.0,18225,81,0.0,0.0,41.0,138.0,59.0,0.0,179.0,179.0,3.0338983050847457,0.0,3.0338983050847457,3033.8983050847455,0.0,1.0,1.0,0.0,0.0,0.22905027932960895,1.5305383752191142,-0.10375668567143054,2.2107035694432207,inf,25.666666666666668,-52.770448548812666,186.0,inf,1.0112994350282485,97.61249097017856,95.78765147143682,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-10,Haryana,Kaithal,58.0,0.0,0.0,22275,99,0.0,0.0,32.0,158.0,58.0,0.0,190.0,190.0,3.2758620689655173,0.0,3.2758620689655173,3275.862068965517,0.0,1.0,1.0,0.0,0.0,0.16842105263157894,1.6627196506394084,-0.10375668567143054,2.3945506960357332,inf,19.333333333333332,-57.77777777777777,394.6666666666667,inf,1.0919540229885059,97.72084882745648,95.94152721677246,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-11,Haryana,Kaithal,37.0,0.0,0.0,22275,99,251.0,154.0,40.0,138.0,37.0,405.0,178.0,583.0,15.756756756756756,10.945945945945946,4.8108108108108105,15756.756756756757,0.6946826758147513,0.3053173241852487,1.0,0.0,0.0,0.49914236706689535,8.480850397818292,10.429826749974405,3.5608241542139667,-36.206896551724135,31.666666666666668,206.8421052631579,407.6666666666667,380.9957325746799,6.344206275240758,99.80364683580511,99.8268897864974,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-12,Haryana,Kaithal,65.0,4.0,0.0,22275,99,274.0,213.0,0.0,0.0,69.0,487.0,0.0,487.0,7.057971014492754,7.057971014492754,0.0,7057.971014492754,1.0,0.0,0.9420289855072463,0.057971014492753624,0.0,0.5626283367556468,3.7288306094879125,6.688322037781864,-0.0944907159232792,inf,35.333333333333336,103.76569037656904,436.3333333333333,inf,7.604909257083169,99.0892606939751,98.38430467397576,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-16,Haryana,Kaithal,23.0,2.0,0.0,18225,81,0.0,0.0,15.0,60.0,25.0,0.0,75.0,75.0,3.0,0.0,3.0,3000.0,0.0,1.0,0.92,0.08,0.0,0.2,1.5120202255225512,-0.10375668567143054,2.184947208712869,inf,22.333333333333332,-89.42172073342735,261.3333333333333,inf,1.0,97.56109977164854,95.70109636468551,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-17,Haryana,Kaithal,29.0,0.0,0.0,22275,99,213.0,215.0,0.0,0.0,29.0,428.0,0.0,428.0,14.758620689655173,14.758620689655173,0.0,14758.620689655172,1.0,0.0,1.0,0.0,0.0,0.4976635514018692,7.935583221128583,14.098868030112941,-0.0944907159232792,inf,9.666666666666666,189.18918918918922,330.0,inf,4.919540229885057,99.77552712340191,99.76918638199653,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-20,Haryana,Kaithal,5.0,0.0,0.0,6075,30,0.0,0.0,2.0,6.0,5.0,0.0,8.0,8.0,1.6,0.0,1.6,1600.0,0.0,1.0,1.0,0.0,0.0,0.25,0.7472206430545018,-0.10375668567143054,1.121209510549333,inf,12.333333333333334,-96.875,88.0,inf,0.5333333333333333,96.49255070032629,94.19119061357954,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-08,Haryana,Kaithal,28.0,0.0,0.0,22275,121,69.0,125.0,21.0,99.0,28.0,194.0,120.0,314.0,11.214285714285714,6.928571428571429,4.285714285714286,11214.285714285714,0.6178343949044586,0.3821656050955414,1.0,0.0,0.0,0.28662420382165604,5.999364714493249,6.5637972738581825,3.161849176414075,inf,19.666666666666668,21.235521235521237,191.0,inf,3.7380952380952377,99.61408118839724,99.42296595499135,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-16,Haryana,Kaithal,31.0,2.0,0.0,16200,88,0.0,0.0,11.0,51.0,33.0,0.0,62.0,62.0,1.878787878787879,0.0,1.878787878787879,1878.787878787879,0.0,1.0,0.9393939393939394,0.06060606060606061,0.0,0.1774193548387097,0.8995183954074467,-0.10375668567143054,1.3330360651619853,inf,45.333333333333336,-69.7560975609756,89.0,inf,0.6262626262626263,96.69932755101546,94.51817657241777,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-17,Haryana,Kaithal,14.0,0.0,1.0,10125,55,0.0,0.0,22.0,112.0,15.0,0.0,134.0,134.0,8.933333333333334,0.0,8.933333333333334,8933.333333333334,0.0,1.0,0.9333333333333333,0.0,0.06666666666666667,0.16417910447761194,4.753313694077619,-0.10375668567143054,6.693168881882139,inf,16.0,-68.9814814814815,209.33333333333334,inf,3.604040404040404,99.37166987457638,98.98057318715138,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-19,Haryana,Kaithal,71.0,2.0,0.0,22275,121,96.0,91.0,25.0,223.0,73.0,187.0,248.0,435.0,5.958904109589041,2.5616438356164384,3.3972602739726026,5958.904109589042,0.4298850574712644,0.5701149425287356,0.9726027397260274,0.0273972602739726,0.0,0.27816091954022987,3.1284263880773335,2.361383303884921,2.4867905868610345,inf,40.0,15.691489361702127,270.3333333333333,inf,1.9863013698630139,98.80976044913969,97.74956722446623,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-15,Haryana,Kaithal,86.0,0.0,0.0,22275,132,148.0,165.0,0.0,0.0,86.0,313.0,0.0,313.0,3.63953488372093,3.63953488372093,0.0,3639.53488372093,1.0,0.0,1.0,0.0,0.0,0.4728434504792332,1.8613888055536367,3.3986673673924344,-0.0944907159232792,inf,28.666666666666668,59.6938775510204,186.33333333333334,inf,1.2131782945736433,97.91380823325785,96.19157530294288,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-25,Haryana,Kaithal,26.0,1.0,0.0,18225,108,143.0,208.0,0.0,0.0,27.0,351.0,0.0,351.0,13.0,13.0,0.0,13000.0,1.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.4074074074074074,6.9748743860086195,12.406499197157327,-0.0944907159232792,inf,23.0,317.8571428571429,145.0,inf,4.333333333333333,99.70256131794183,99.59607616849394,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-28,Haryana,Kaithal,62.0,3.0,0.0,14175,84,9.0,29.0,0.0,0.0,65.0,38.0,0.0,38.0,0.5846153846153846,0.5846153846153846,0.0,584.6153846153846,1.0,0.0,0.9538461538461539,0.046153846153846156,0.0,0.23684210526315788,0.19253083598976256,0.45883470314217045,-0.0944907159232792,inf,21.666666666666668,-11.627906976744185,230.66666666666666,inf,0.19487179487179487,95.59029579028513,93.38334295056741,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-08,Haryana,Karnal,119.0,4.0,0.0,30375,135,257.0,399.0,0.0,0.0,123.0,656.0,0.0,656.0,5.333333333333333,5.333333333333333,0.0,5333.333333333333,1.0,0.0,0.967479674796748,0.032520325203252036,0.0,0.39176829268292684,2.7866861963026337,5.028655984207035,-0.0944907159232792,inf,41.0,304.9382716049383,281.3333333333333,inf,1.7777777777777777,98.638860472896,97.35526062704366,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-11,Haryana,Karnal,53.0,4.0,0.0,30375,135,233.0,249.0,28.0,221.0,57.0,482.0,249.0,731.0,12.824561403508772,8.456140350877194,4.368421052631579,12824.561403508773,0.6593707250341997,0.34062927496580025,0.9298245614035088,0.07017543859649122,0.0,0.35704514363885087,6.879034839333426,8.033818665912188,3.2246908234591816,inf,50.333333333333336,215.08620689655174,321.0,inf,4.2748538011695905,99.6916528088199,99.55760723216002,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-16,Haryana,Karnal,31.0,1.0,0.0,26325,117,0.0,0.0,21.0,94.0,32.0,0.0,115.0,115.0,3.59375,0.0,3.59375,3593.75,0.0,1.0,0.96875,0.03125,0.0,0.1826086956521739,1.8363771913014115,-0.10375668567143054,2.6360859646304395,inf,27.666666666666668,-84.80845442536328,290.6666666666667,inf,1.1979166666666667,97.89005192450342,96.15310636660897,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-17,Haryana,Karnal,125.0,3.0,0.0,30375,150,180.0,237.0,18.0,151.0,128.0,417.0,169.0,586.0,4.578125,3.2578125,1.3203125,4578.125,0.71160409556314,0.2883959044368601,0.9765625,0.0234375,0.0,0.3378839590443686,2.374126897724259,3.031325467657651,0.9086994123671087,inf,48.0,-19.72602739726027,438.6666666666667,inf,1.5260416666666667,98.36178434119877,96.84554722061935,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-28,Haryana,Karnal,51.0,2.0,0.0,24300,120,0.0,0.0,17.0,161.0,53.0,0.0,178.0,178.0,3.358490566037736,0.0,3.358490566037736,3358.490566037736,0.0,1.0,0.9622641509433962,0.03773584905660377,0.0,0.09550561797752809,1.7078583935399763,-0.10375668567143054,2.4573328726631005,inf,17.666666666666668,-55.940594059405946,228.66666666666666,inf,1.119496855345912,97.76836144496535,96.01846508944027,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-15,Haryana,Karnal,129.0,5.0,2.0,30375,165,89.0,126.0,0.0,0.0,136.0,215.0,0.0,215.0,1.5808823529411764,1.5808823529411764,0.0,1580.8823529411764,1.0,0.0,0.9485294117647058,0.03676470588235294,0.014705882352941176,0.413953488372093,0.7367769512771019,1.417569680170302,-0.0944907159232792,inf,45.333333333333336,40.522875816993455,190.0,inf,0.5269607843137255,96.48018772332142,94.15272167724562,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-15,Haryana,Karnal,165.0,6.0,0.0,30375,180,245.0,277.0,0.0,0.0,171.0,522.0,0.0,522.0,3.0526315789473686,3.0526315789473686,0.0,3052.631578947369,1.0,0.0,0.9649122807017544,0.03508771929824561,0.0,0.46934865900383144,1.5407720895251096,2.8338742503774275,-0.0944907159232792,inf,57.0,307.8125,243.33333333333334,inf,1.0175438596491229,97.61976330959318,95.80688593960377,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-23,Haryana,Karnal,70.0,0.0,0.0,30375,180,0.0,0.0,27.0,225.0,70.0,0.0,252.0,252.0,3.6,0.0,3.6,3600.0,0.0,1.0,1.0,0.0,0.0,0.10714285714285714,1.8397914751517153,-0.10375668567143054,2.6408347936400984,inf,73.66666666666667,71.42857142857142,133.0,inf,1.2,97.89368809421073,96.17234083477591,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-25,Haryana,Karnal,33.0,6.0,0.0,20250,120,0.0,0.0,33.0,157.0,39.0,0.0,190.0,190.0,4.871794871794871,0.0,4.871794871794871,4871.794871794871,0.0,1.0,0.8461538461538461,0.15384615384615385,0.0,0.1736842105263158,2.5345544658186614,-0.10375668567143054,3.6071606146824307,-29.09090909090909,31.333333333333332,inf,99.66666666666667,inf,1.6239316239316237,98.46359709300353,97.03789190228889,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-26,Haryana,Karnal,38.0,1.0,0.0,24300,144,0.0,0.0,25.0,221.0,39.0,0.0,246.0,246.0,6.3076923076923075,0.0,6.3076923076923075,6307.692307692308,0.0,1.0,0.9743589743589743,0.02564102564102564,0.0,0.1016260162601626,3.3189642939910198,-0.10375668567143054,4.698173638439903,inf,26.0,-68.93939393939394,409.3333333333333,inf,3.726495726495726,98.91036114437533,97.9803808424697,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-28,Haryana,Karnal,108.0,5.0,0.0,24300,144,26.0,66.0,0.0,0.0,113.0,92.0,0.0,92.0,0.8141592920353983,0.8141592920353983,0.0,814.1592920353983,1.0,0.0,0.9557522123893806,0.04424778761061947,0.0,0.2826086956521739,0.31792732495612763,0.6797310891551493,-0.0944907159232792,inf,37.666666666666664,24.32432432432432,288.3333333333333,inf,0.2713864306784661,95.71853137529635,93.53721869590305,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-11,Haryana,Kurukshetra,35.0,1.0,0.0,20250,90,0.0,0.0,28.0,151.0,36.0,0.0,179.0,179.0,4.972222222222222,0.0,4.972222222222222,4972.222222222223,0.0,1.0,0.9722222222222222,0.027777777777777776,0.0,0.1564245810055866,2.589416462729526,-0.10375668567143054,3.68346658509404,inf,26.333333333333332,-9.137055837563457,125.33333333333333,inf,1.6574074074074074,98.49995879007665,97.11482977495672,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-12,Haryana,Kurukshetra,30.0,2.0,0.0,22275,99,0.0,0.0,25.0,137.0,32.0,0.0,162.0,162.0,5.0625,0.0,5.0625,5062.5,0.0,1.0,0.9375,0.0625,0.0,0.15432098765432098,2.638733896122803,-0.10375668567143054,3.7520607819002203,inf,22.666666666666668,-58.354755784061695,243.33333333333334,inf,3.344907407407407,98.56201608641479,97.19176764762454,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-16,Haryana,Kurukshetra,27.0,0.0,0.0,20250,90,0.0,0.0,20.0,89.0,27.0,0.0,109.0,109.0,4.037037037037037,0.0,4.037037037037037,4037.0370370370374,0.0,1.0,1.0,0.0,0.0,0.1834862385321101,2.0785384347581437,-0.10375668567143054,2.9729010592043768,inf,9.0,-31.874999999999996,212.33333333333334,inf,1.345679012345679,98.12931189124458,96.4800923254472,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-17,Haryana,Kurukshetra,48.0,0.0,0.0,24300,108,146.0,246.0,0.0,0.0,48.0,392.0,0.0,392.0,8.166666666666666,8.166666666666666,0.0,8166.666666666666,1.0,0.0,1.0,0.0,0.0,0.37244897959183676,4.334494875107019,7.755250215079967,-0.0944907159232792,inf,16.0,213.60000000000002,312.3333333333333,inf,2.722222222222222,99.28512903554235,98.76899403731487,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-18,Haryana,Kurukshetra,34.0,1.0,0.0,18225,81,0.0,0.0,20.0,62.0,35.0,0.0,82.0,82.0,2.342857142857143,0.0,2.342857142857143,2342.857142857143,0.0,1.0,0.9714285714285714,0.02857142857142857,0.0,0.24390243902439024,1.1530326664048953,-0.10375668567143054,1.6856417585544745,-27.083333333333336,27.666666666666668,-79.08163265306123,199.66666666666666,-71.31195335276968,3.503174603174603,97.12306252757429,95.05674168109252,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-28,Haryana,Kurukshetra,27.0,0.0,0.0,20250,100,0.0,0.0,14.0,118.0,27.0,0.0,132.0,132.0,4.888888888888889,0.0,4.888888888888889,4888.88888888889,0.0,1.0,1.0,0.0,0.0,0.10606060606060606,2.543892678058809,-0.10375668567143054,3.6201488649652585,inf,14.0,-44.53781512605042,123.33333333333333,inf,1.6296296296296298,98.47086943241816,97.0763608386228,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-01,Haryana,Kurukshetra,9.0,0.0,0.0,16200,88,67.0,157.0,0.0,0.0,9.0,224.0,0.0,224.0,24.88888888888889,24.88888888888889,0.0,24888.88888888889,1.0,0.0,1.0,0.0,0.0,0.29910714285714285,13.469600999030945,23.847502440428073,-0.0944907159232792,inf,17.333333333333332,-28.66242038216561,179.33333333333334,inf,8.296296296296296,99.92242837957733,99.98076553183304,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-15,Haryana,Kurukshetra,93.0,7.0,0.0,24300,132,83.0,128.0,0.0,0.0,100.0,211.0,0.0,211.0,2.11,2.11,0.0,2110.0,1.0,0.0,0.93,0.07,0.0,0.3933649289099526,1.025826205239291,1.9267540768492368,-0.0944907159232792,inf,33.333333333333336,122.10526315789471,153.33333333333334,inf,0.7033333333333333,96.95579872103791,94.78745912675515,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-17,Haryana,Kurukshetra,21.0,0.0,0.0,16200,88,0.0,0.0,8.0,107.0,21.0,0.0,115.0,115.0,5.476190476190476,0.0,5.476190476190476,5476.190476190476,0.0,1.0,1.0,0.0,0.0,0.06956521739130435,2.8647269700238636,-0.10375668567143054,4.066388035396674,inf,18.333333333333332,-71.60493827160495,173.33333333333334,inf,1.8253968253968254,98.68273692069756,97.46105020196192,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-15,Haryana,Kurukshetra,102.0,2.0,0.0,24300,144,107.0,189.0,0.0,0.0,104.0,296.0,0.0,296.0,2.8461538461538463,2.8461538461538463,0.0,2846.153846153846,1.0,0.0,0.9807692307692307,0.019230769230769232,0.0,0.3614864864864865,1.427976315361227,2.6351750756579424,-0.0944907159232792,inf,34.666666666666664,214.8936170212766,146.33333333333334,inf,0.9487179487179488,97.44692404283893,95.4991344489325,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-01,Haryana,Mahendragarh,54.0,5.0,0.0,16200,72,148.0,194.0,0.0,0.0,59.0,342.0,0.0,342.0,5.796610169491525,5.796610169491525,0.0,5796.610169491525,1.0,0.0,0.9152542372881356,0.0847457627118644,0.0,0.4327485380116959,3.039767575488994,5.474479966124443,-0.0944907159232792,inf,19.666666666666668,134.24657534246575,2573.3333333333335,inf,1.9322033898305084,98.7738835746942,97.71109828813233,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-03,Haryana,Mahendragarh,36.0,2.0,0.0,16200,72,143.0,119.0,0.0,0.0,38.0,262.0,0.0,262.0,6.894736842105263,6.894736842105263,0.0,6894.736842105262,1.0,0.0,0.9473684210526315,0.05263157894736842,0.0,0.5458015267175572,3.639658161711862,6.531237325059611,-0.0944907159232792,inf,12.666666666666666,118.33333333333331,279.6666666666667,inf,2.2982456140350878,99.03714226150363,98.30736680130795,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-05,Haryana,Mahendragarh,49.0,1.0,0.0,12150,54,0.0,0.0,24.0,120.0,50.0,0.0,144.0,144.0,2.88,0.0,2.88,2880.0,0.0,1.0,0.98,0.02,0.0,0.16666666666666666,1.4464659755967184,-0.10375668567143054,2.093769691727423,inf,30.0,-46.26865671641791,137.33333333333334,inf,0.96,97.46922588371044,95.55683785343335,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-08,Haryana,Mahendragarh,68.0,2.0,0.0,14175,63,0.0,0.0,24.0,152.0,70.0,0.0,176.0,176.0,2.5142857142857142,0.0,2.5142857142857142,2514.285714285714,0.0,1.0,0.9714285714285714,0.02857142857142857,0.0,0.13636363636363635,1.2466815948703707,-0.10375668567143054,1.8158953542479686,inf,23.333333333333332,738.0952380952382,73.66666666666667,inf,0.8380952380952381,97.25057087864406,95.22985189459511,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-09,Haryana,Mahendragarh,43.0,5.0,0.0,16200,72,112.0,117.0,0.0,0.0,48.0,229.0,0.0,229.0,4.770833333333333,4.770833333333333,0.0,4770.833333333333,1.0,0.0,0.8958333333333334,0.10416666666666667,0.0,0.4890829694323144,2.4794006497752923,4.48734683543079,-0.0944907159232792,inf,16.0,47.741935483870975,241.33333333333334,inf,1.5902777777777777,98.42868986381332,96.92248509328716,False,True,False,0,High Spike,Combined (Z-score + IQR)
