state,district,avg_daily_bio,std_daily_bio,observation_count,avg_minor_share,std_minor_share,cv
Gujarat,Bhavnagar,1641.3023255813953,4700.171844342232,86,0.45919315941446875,0.08144510598886345,2.863684387138914
Gujarat,Botad,193.52380952380952,559.1086381963657,84,0.6027694232775713,0.18146656544924547,2.889094833199725
Gujarat,Chhotaudepur,393.04651162790697,1183.620337647833,86,0.5071733788518112,0.1291418258481175,3.0114001845368215
Gujarat,Dahod,1329.5977011494253,3729.9055149195406,87,0.46261283287231825,0.12081267884333015,2.805288781482602
Gujarat,Devbhumi Dwarka,303.14285714285717,810.6067955157525,84,0.6740114967739519,0.1730719259262159,2.674009221776752
Gujarat,Dohad,189.34939759036143,490.18608795314,83,0.1216789107944603,0.12050305845099947,2.5887913782203245
Gujarat,Gandhinagar,911.4761904761905,2651.3007240874745,84,0.42616327335286225,0.0874443126727871,2.9087986628617606
Gujarat,Gir Somnath,427.51162790697674,1132.0275796285496,86,0.6722279428103366,0.1402024349505247,2.6479457065782315
Gujarat,Jamnagar,954.1411764705882,2667.305038856284,85,0.4928178579579082,0.09222706074522773,2.795503542487043
Gujarat,Junagadh,1207.9058823529413,3242.3559138362334,85,0.3396438827541805,0.08464020507579602,2.684278602501946
Gujarat,Kachchh,1408.6477272727273,4113.768183500498,88,0.5179760908992327,0.13413917784050786,2.9203668907805183
Gujarat,Kheda,1378.3647058823528,3829.570005226432,85,0.3736157004037734,0.09417093290750264,2.77834305309998
Gujarat,Mahesana,1175.4470588235295,3330.4116308787466,85,0.3956771998059214,0.08902045325569513,2.8333148701839947
Gujarat,Mahisagar,359.90697674418607,969.4325887786355,86,0.5586156292025646,0.1323932473813508,2.693564313613422
Gujarat,Morbi,384.0843373493976,1116.7493245021822,83,0.6620979917524534,0.09138947037777423,2.9075627821977204
Gujarat,Narmada,472.26506024096386,1362.1186249363416,83,0.3831299345779139,0.11443815895922953,2.884224855087411
Gujarat,Navsari,542.2857142857143,1386.8556667063046,84,0.5401535020850355,0.12032489599751575,2.5574261504067786
Gujarat,Panch Mahals,4.47945205479452,3.460529780575896,73,0.09201584743486435,0.21861502359326115,0.7725341711989004
Gujarat,Panchmahals,1204.2298850574712,3004.866110476005,87,0.3877382944435136,0.10950594373146588,2.495259541190177
Gujarat,Patan,859.8720930232558,2422.382234357263,86,0.45341816134399693,0.13613063281485757,2.8171425192325064
Gujarat,Porbandar,373.31325301204816,1120.4999311904596,83,0.41556184512786354,0.11690031631060234,3.0015005418366356
Gujarat,Rajkot,1917.1704545454545,5535.296665717912,88,0.45717051592470165,0.09417882397930412,2.887221974756692
Gujarat,Sabar Kantha,8.690140845070422,6.032274030569175,71,0.08142441076368169,0.10529484516911633,0.6941514686716554
Gujarat,Sabarkantha,1038.9310344827586,2897.19274227417,87,0.3575587971244331,0.13057588381906188,2.788628548108166
Gujarat,Surat,3164.0337078651687,8504.664126029795,89,0.5301778133508807,0.10785919426224647,2.6879183065872096
Gujarat,Surendra Nagar,1112.9186046511627,3262.2858756512,86,0.4271091549418142,0.11748659049894489,2.931288831022591
Gujarat,Surendranagar,7.422535211267606,4.44542131003828,71,0.09473857289723073,0.1753463207319691,0.5989087533448156
Gujarat,Tapi,470.88235294117646,1224.56188872908,85,0.4518470231362549,0.1404695352873461,2.600568658137959
Gujarat,The Dangs,328.8235294117647,984.4748440094323,85,0.41286668953854566,0.13530660205568332,2.993930652622603
Gujarat,Vadodara,2315.137931034483,6303.8964826902675,87,0.3882941665254028,0.08101342920984946,2.7229032007926506
Gujarat,Valsad,977.0232558139535,2609.536988350702,86,0.5195127403057572,0.09605126766401045,2.6709057054908163
Haryana,Akhera,1.0,,1,0.0,,
Haryana,Ambala,846.0,2265.318188272378,86,0.37987750905528456,0.11505870806821478,2.677681073608012
Haryana,Bhiwani,1099.1379310344828,2900.595232307335,87,0.46314154905178606,0.09014730017232989,2.6389729172364773
Haryana,Charkhi Dadri,117.92771084337349,304.41782835889336,83,0.39006705102129113,0.1429490268231018,2.5813935179595577
Haryana,Faridabad,1367.2528735632184,3340.6482006382666,87,0.5496539612028896,0.08466356454689296,2.443328710607975
Haryana,Fatehabad,802.2298850574713,2020.6268351686008,87,0.43778264932619826,0.10519234347148336,2.5187628543953386
Haryana,Gurgaon,813.6896551724138,1945.4510764699933,87,0.5695790426565854,0.0812164180824137,2.3909005898050517
Haryana,Hisar,1316.6704545454545,3429.921374795339,88,0.5089659951089422,0.10342791395531459,2.6049960815589412
Haryana,Jhajjar,666.3411764705883,1662.7551472877576,85,0.4960567215735064,0.102342098749245,2.495351039380275
Haryana,Jind,1073.7411764705882,2556.2446188227964,85,0.41658195362153866,0.06719734770628456,2.3806897554448185
Haryana,Kaithal,929.4883720930233,2532.9772658425036,86,0.45790925262298865,0.10102537080426084,2.7251306653129417
Haryana,Karnal,1080.6781609195402,2690.7490246806424,87,0.37881724488995594,0.08507368202775073,2.4898708255481963
Haryana,Kurukshetra,823.435294117647,2081.6456484912014,85,0.3472982659492471,0.08645217296860165,2.528001487623616
Haryana,Mahendragarh,561.2873563218391,1271.109906031092,87,0.46700196246283115,0.11354544982298888,2.264633064889929
Haryana,Mewat,794.4767441860465,1456.0682896618166,86,0.5935901288536831,0.12145669757293696,1.832738718052195
Haryana,Palwal,682.5232558139535,1462.942592470589,86,0.5518300078875874,0.09079979578579787,2.143432593701052
Haryana,Panchkula,439.63529411764705,1185.7674814937654,85,0.5442721928218343,0.09407752108650494,2.6971617096248246
Haryana,Panipat,927.5930232558139,2326.2489188436693,86,0.41220846699959224,0.06376632666616967,2.5078335654990482
Haryana,Rewari,571.6321839080459,1464.5438540199134,87,0.5365104998282877,0.11976738461326648,2.56203883414567
Haryana,Rohtak,883.3720930232558,2285.760694831278,86,0.38469598754182716,0.101172966689478,2.587540078392654
Haryana,Sirsa,1115.7011494252874,2796.121687453029,87,0.43399907028479806,0.08855387426803597,2.5061564997879127
Haryana,Sonipat,973.0229885057471,2495.9182677855033,87,0.48300091370459236,0.09950508475682847,2.5651174712926745
Haryana,Yamuna Nagar,1031.7209302325582,2503.8360341503426,86,0.4215583886018966,0.10637388470353792,2.4268539687238464
Haryana,Yamunanagar,11.454545454545455,21.02601487289987,77,0.16092999804222463,0.18670506818475482,1.835604473030941
Himachal Pradesh,Bilaspur,257.7176470588235,584.487252127161,85,0.5279854296027842,0.17900712617306958,2.2679364754317852
Himachal Pradesh,Chamba,393.51162790697674,886.4121832910073,86,0.577314041667107,0.19014359239795708,2.2525692264944928
Himachal Pradesh,Hamirpur,280.22352941176473,603.9188170069004,85,0.5365746578990512,0.13574084428972952,2.1551324340059
Himachal Pradesh,Kangra,1033.4827586206898,2253.032632543064,87,0.5979582588588209,0.14556473661564184,2.180038915743514
Himachal Pradesh,Kinnaur,53.81927710843374,126.40972336195767,83,0.6005212063774715,0.1834182862179593,2.3487815175828266
Himachal Pradesh,Kullu,249.9764705882353,577.9876826927524,85,0.5932950730654512,0.20634590534905634,2.312168346615397
Himachal Pradesh,Lahaul And Spiti,1.46875,0.8418250143816763,32,0.3177083333333333,0.43863460148519023,0.5731574566002903
Himachal Pradesh,Lahul & Spiti,8.5,9.510863354035239,70,0.1862781635534842,0.23249003588301353,1.118925100474734
Himachal Pradesh,Lahul And Spiti,11.08695652173913,16.79350288446203,69,0.6917583948407691,0.2471049923964576,1.5147081033044183
Himachal Pradesh,Mandi,719.7045454545455,1695.0515684631002,88,0.5142260862606433,0.18541320616898802,2.355204756130243
Himachal Pradesh,Shimla,456.632183908046,1015.0700871086929,87,0.5811304575400588,0.17819971832274945,2.2229490668426077
Himachal Pradesh,Sirmaur,365.7325581395349,1029.8954764146026,86,0.5599293662895016,0.15067430524651768,2.8159797466586913
Himachal Pradesh,Solan,394.9294117647059,908.7371376994412,85,0.5463987001466459,0.15946338111047717,2.30101154947876
Himachal Pradesh,Una,371.16470588235296,812.1682010733576,85,0.5348409795290027,0.16336528015443022,2.1881611807421915
Jammu And Kashmir,?,1.0,,1,0.0,,
Jammu And Kashmir,Anantnag,553.1279069767442,1177.3907622266893,86,0.5975544633568578,0.15629519868362687,2.1286048803106072
Jammu And Kashmir,Badgam,168.3452380952381,407.0339228054591,84,0.38999474409956664,0.1217008669217846,2.4178523099963627
Jammu And Kashmir,Bandipore,245.4578313253012,588.7714638251002,83,0.6071159843613801,0.1264980018090538,2.3986664456625593
Jammu And Kashmir,Bandipur,1.0,,1,0.0,,
Jammu And Kashmir,Baramula,711.8965517241379,1677.7135883466092,87,0.5654670096951127,0.12659897244283988,2.356681717706547
Jammu And Kashmir,Budgam,275.1309523809524,631.0540957806165,84,0.865144474733968,0.0709490097452012,2.293649952212011
Jammu And Kashmir,Doda,422.7471264367816,935.0507288612586,87,0.5441106650629182,0.15620802205292003,2.2118440797990564
Jammu And Kashmir,Ganderbal,163.04761904761904,362.70383234019295,84,0.6136061571317872,0.17114657821597332,2.2245270090958096
Jammu And Kashmir,Jammu,1135.6206896551723,2508.8022493898766,87,0.5700288747281712,0.13701533311150857,2.2091903328669247
Jammu And Kashmir,Kargil,34.79761904761905,61.05631999334906,84,0.6602391805444655,0.200135833048526,1.7546120011773247
Jammu And Kashmir,Kathua,461.64367816091954,1089.2329921065052,87,0.6537917863942135,0.11453141047797434,2.359466930091526
Jammu And Kashmir,Kishtwar,240.45977011494253,661.6284140259231,87,0.527253830385173,0.14056586682420236,2.7515139589032174
Jammu And Kashmir,Kulgam,302.8705882352941,778.2659722289105,85,0.6902823784796692,0.13108849642296042,2.5696320556035346
Jammu And Kashmir,Kupwara,571.9540229885057,1479.0005732033887,87,0.5332502087798775,0.1291327490658134,2.5858731886795585
Jammu And Kashmir,Leh,30.523809523809526,53.327014829389086,84,0.6469408044427258,0.2532486583727597,1.7470628883263195
Jammu And Kashmir,Leh (Ladakh),1.5714285714285714,0.7867957924694432,7,0.7142857142857143,0.4879500364742666,0.5006882315714639
Jammu And Kashmir,Poonch,1.0,,1,1.0,,
Jammu And Kashmir,Pulwama,395.56626506024094,648.9438171925715,83,0.6584369747670321,0.1887898999583327,1.6405438848374585
Jammu And Kashmir,Punch,533.0459770114943,1198.635065863396,87,0.6471732633136332,0.13937085268268207,2.2486523068488506
Jammu And Kashmir,Rajauri,1.0909090909090908,0.30151134457776363,11,0.18181818181818182,0.40451991747794525,0.27638539919628335
Jammu And Kashmir,Rajouri,640.6436781609195,1384.038008425964,87,0.6164246948252915,0.12506035945852217,2.1603865855651443
Jammu And Kashmir,Ramban,347.40697674418607,601.2418399183473,86,0.7602679399875978,0.1693913598435443,1.7306556291788957
Jammu And Kashmir,Reasi,267.1264367816092,707.7240758578047,87,0.5875121433214083,0.1447319589714255,2.6493973579874788
Jammu And Kashmir,Samba,130.52325581395348,270.1912493355591,86,0.7116759642047188,0.14386787583959135,2.070062132994039
Jammu And Kashmir,Shupiyan,191.71604938271605,441.60735485745425,81,0.7223709782459473,0.1620094071538731,2.3034448930036575
Jammu And Kashmir,Srinagar,847.0232558139535,1567.6954909656342,86,0.5192636078454632,0.13463404104321858,1.850829336981008
Jammu And Kashmir,Udhampur,535.1294117647059,1388.3918737006431,85,0.5076175672197993,0.13134742525553883,2.5944974116113677
Jharkhand,Bokaro,1260.8023255813953,3399.5294131766755,86,0.4387098730719971,0.09813807405676662,2.6963222895461003
Jharkhand,Bokaro *,1.0,0.0,3,0.3333333333333333,0.5773502691896258,0.0
Jharkhand,Chatra,787.1162790697674,2085.961064543319,86,0.4749439555630179,0.09697376142595994,2.650130762139181
Jharkhand,Deoghar,775.0114942528736,2144.4474677004346,87,0.48100562960394994,0.1371435268317136,2.7669879525693024
Jharkhand,Dhanbad,1736.4252873563219,5082.879504888303,87,0.3570374661673413,0.09780780308290608,2.9272088709482578
Jharkhand,Dumka,886.1860465116279,2712.8791283393875,86,0.4499136900396092,0.09670393592642379,3.0612974995694553
Jharkhand,East Singhbhum,1564.4367816091954,4410.174741307189,87,0.42898871417645557,0.10266440959238762,2.819017548776141
Jharkhand,Garhwa,1130.2045454545455,3147.193287655551,88,0.39735355969160024,0.10083633207738855,2.784622748433394
Jharkhand,Garhwa *,65.69411764705882,170.8712982341507,85,0.08261011012527911,0.12386604062037032,2.601013672976864
Jharkhand,Giridih,1269.0804597701149,3609.483104843216,87,0.5002872879144276,0.08134001256959743,2.8441719963894556
Jharkhand,Godda,930.2758620689655,2717.0464243093897,87,0.52982124197174,0.10529485992721632,2.920688943026626
Jharkhand,Gumla,1010.0919540229885,2649.5735314240446,87,0.40549483420338206,0.09177763153481452,2.623101313569857
Jharkhand,Hazaribag,90.98823529411764,240.8032438338329,85,0.1837054398515611,0.08755833591405075,2.646531642859555
Jharkhand,Hazaribagh,861.2873563218391,2359.2253306227935,87,0.5029984257752886,0.0813486543574907,2.7391849111752395
Jharkhand,Jamtara,460.9418604651163,1276.2487712008938,86,0.4284179538895294,0.10521135692192526,2.768784700771344
Jharkhand,Khunti,499.4767441860465,1301.3657235810497,86,0.32380959999889397,0.0891201568444818,2.6054580893486268
Jharkhand,Kodarma,58.30952380952381,163.40178702997648,84,0.24941488245096238,0.14446966572356837,2.8023172949199724
Jharkhand,Koderma,448.74117647058824,1302.181412942484,85,0.49626450676972417,0.09683513767794483,2.9018540780775277
Jharkhand,Latehar,511.32941176470587,1405.5807509136346,85,0.4602715321804867,0.11592406019617,2.7488752232395126
Jharkhand,Lohardaga,455.7674418604651,1348.9857250752907,86,0.3554674050893338,0.09256897005394941,2.9598115204733904
Jharkhand,Pakaur,31.846153846153847,94.41206682219367,78,0.3459418203991357,0.25646530748898977,2.964630117605115
Jharkhand,Pakur,433.56976744186045,1349.8008440524293,86,0.52422669441554,0.13949337580122356,3.113226394950222
Jharkhand,Palamau,32.51851851851852,79.07861770275058,81,0.2192942523171731,0.18608197888797987,2.4318025945037194
Jharkhand,Palamu,1299.3218390804598,3652.607416863576,87,0.5183060221844044,0.08463497370302024,2.8111644913538547
Jharkhand,Pashchimi Singhbhum,170.0120481927711,482.56617122335524,83,0.20581948521383592,0.09362085135059765,2.8384233726552677
Jharkhand,Purbi Singhbhum,239.0581395348837,684.0072472036289,86,0.1348289644267199,0.06564595103460448,2.8612589746345685
Jharkhand,Ramgarh,432.98837209302326,1168.0006496189374,86,0.436112036389925,0.08683202687074279,2.697533524914161
Jharkhand,Ranchi,2091.458823529412,6255.167778863865,85,0.3730661151158723,0.050238071586714804,2.990815649101829
Jharkhand,Sahebganj,749.1279069767442,2092.7844766722337,86,0.562937611392872,0.10669230008392337,2.7936277065395747
Jharkhand,Sahibganj,26.2125,49.364747773940984,80,0.3317444187292803,0.23023786934026835,1.8832521802171096
Jharkhand,Seraikela-Kharsawan,924.564705882353,2452.602647951661,85,0.38175854675038573,0.061545769882335635,2.652710656536509
Jharkhand,Simdega,729.1976744186046,2137.2704132347517,86,0.32915470186730583,0.09313598271871268,2.9309890695123446
Jharkhand,West Singhbhum,1507.8850574712644,4361.624266537471,87,0.37619150083924957,0.07076787103709263,2.8925442592102812
Karnataka,Bagalkot,907.4588235294118,2282.134258774016,85,0.5134465080078927,0.07891448119398288,2.514862602688715
Karnataka,Bagalkot *,20.783132530120483,35.27109235508941,83,0.25938639610089914,0.20994380703076176,1.6971018350564757
Karnataka,Ballari,439.52941176470586,1106.3439315863684,85,0.6772118479208508,0.08726033994093332,2.517110122720592
Karnataka,Bangalore,2261.125,6017.363797889357,88,0.26798522730835295,0.082375243416773,2.6612256279017554
Karnataka,Bangalore Rural,452.79761904761904,1074.1047354168331,84,0.4833417749439753,0.10085807620546632,2.3721519067967396
Karnataka,Belagavi,929.4235294117647,2229.574053792459,85,0.7158958524676263,0.07946606965359292,2.398878426505475
Karnataka,Belgaum,1262.1477272727273,3175.721663082911,88,0.4089869832245123,0.1054418122584844,2.5161251686005652
Karnataka,Bellary,784.448275862069,1927.9506154935286,87,0.3915036962503163,0.1130024626994113,2.4577154094383196
Karnataka,Bengaluru,3375.8522727272725,8934.363285805732,88,0.5295563623651974,0.10427324130494633,2.646550430534055
Karnataka,Bengaluru Rural,1.6666666666666667,0.5163977794943222,6,0.4166666666666667,0.3763863263545405,0.3098386676965933
Karnataka,Bengaluru South,2.3174603174603177,1.500810499582796,63,0.16948853615520282,0.31264641813345256,0.6476100100939461
Karnataka,Bidar,905.7727272727273,2074.910970128669,88,0.5314373387949852,0.10713762116222172,2.2907633533813776
Karnataka,Bijapur,640.8139534883721,1573.5289788664272,86,0.3696285363868708,0.08436450144470746,2.455516098394352
Karnataka,Bijapur(Kar),1.0833333333333333,0.28867513459481287,12,0.25,0.4522670168666455,0.2664693550105965
Karnataka,Chamarajanagar,22.77777777777778,39.17109903998099,81,0.25128553840701834,0.1605598231047966,1.7197067871211165
Karnataka,Chamarajanagar *,1.3478260869565217,0.6043321862224018,46,0.3115942028985507,0.45079996885122353,0.4483754930037175
Karnataka,Chamrajanagar,340.7647058823529,750.115350606616,85,0.5864291278604047,0.10325537271690197,2.2012706646491407
Karnataka,Chamrajnagar,27.463414634146343,33.2585068007582,82,0.24426072082005798,0.13034441438169925,1.2110113488730783
Karnataka,Chickmagalur,257.8705882352941,636.3971279647582,85,0.28818614126724446,0.10417534948575528,2.4678934201836054
Karnataka,Chikkaballapur,493.32941176470587,1216.109334725132,85,0.49993395905278054,0.09829975412444589,2.4651060847455755
Karnataka,Chikkamagaluru,178.54117647058823,462.69532691201726,85,0.6327615126877996,0.10687842556712582,2.5915328668635653
Karnataka,Chikmagalur,16.488095238095237,27.926967597999898,84,0.12797223101014343,0.15424097349433208,1.6937655438498134
Karnataka,Chitradurga,720.3176470588236,1775.8599272556646,85,0.479394966530206,0.08215902932037444,2.465384451577433
Karnataka,Dakshina Kannada,907.5697674418604,2295.5087891266276,86,0.5469683145300266,0.11968322686288012,2.5292918202827637
Karnataka,Davanagere,73.54117647058824,125.84245185578527,85,0.10020843881219951,0.08172097544379199,1.7111835558697404
Karnataka,Davangere,1027.9540229885058,2756.474454165353,87,0.43848852569280805,0.13143929806659652,2.681515313449165
Karnataka,Dharwad,1021.1744186046511,2770.6602746377152,86,0.46392348640189396,0.10408787488327263,2.713209638000518
Karnataka,Gadag,479.11764705882354,1244.666779004044,85,0.5259651537283021,0.10202765419699601,2.5978312146186306
Karnataka,Gadag *,16.14457831325301,32.55207180477805,83,0.24092315374207648,0.19119872392505033,2.0162850446243126
Karnataka,Gulbarga,767.4404761904761,1772.4642933252628,84,0.3247062203951573,0.04576481937828213,2.309578851149028
Karnataka,Hasan,113.90588235294118,212.85959062755165,85,0.20848315539160797,0.11166032398530001,1.8687322044352292
Karnataka,Hassan,540.3678160919541,1415.032903840809,87,0.5768328508567028,0.10816873016577762,2.6186476353728914
Karnataka,Haveri,785.3793103448276,2204.027994595874,87,0.4683568728391344,0.11779448454217029,2.806322964668087
Karnataka,Haveri *,18.644736842105264,34.38515336493098,76,0.19093013287416383,0.12315309854917235,1.844228409128267
Karnataka,Kalaburagi,825.1411764705882,2034.7490377190497,85,0.6858421724207903,0.06431335228842221,2.4659404908410574
Karnataka,Kodagu,206.01190476190476,554.871688066723,84,0.43546818461980774,0.11585286303315988,2.6933962321643876
Karnataka,Kolar,756.2705882352941,1876.9846283222414,85,0.50141916221993,0.10265225047661218,2.4818955774837907
Karnataka,Koppal,695.4883720930233,1751.5295886348026,86,0.4957160971496426,0.11247165268164314,2.5184167829631683
Karnataka,Mandya,773.8705882352941,1954.4604040881616,85,0.4887080464990387,0.11454863405574633,2.5255649120158976
Karnataka,Mysore,641.3882352941176,1507.5637875955588,85,0.3697739266324742,0.11521174785163142,2.350469972222431
Karnataka,Mysuru,634.7558139534884,1613.0722017030037,86,0.6621820823014093,0.1128404875735493,2.5412484080393174
Karnataka,Raichur,1289.2674418604652,3024.182481361625,86,0.46035162820278447,0.09674150387684166,2.3456595452357094
Karnataka,Ramanagar,481.43529411764706,1202.4227670184298,85,0.5027954045364772,0.09410609903868902,2.497579179819328
Karnataka,Shimoga,319.6309523809524,752.7778881648459,84,0.2669864237945992,0.06296264674875335,2.3551470299023074
Karnataka,Shivamogga,391.3255813953488,1000.3204950163012,86,0.6442361840078554,0.11279460377416126,2.5562358879004545
Karnataka,Tumakuru,506.5232558139535,1293.1669900514341,86,0.6310905153118819,0.10090426596219906,2.5530258980377707
Karnataka,Tumkur,753.0348837209302,1794.6704265533772,86,0.3099462172709467,0.08328602189022834,2.3832500530194167
Karnataka,Udupi,402.6162790697674,990.1442458028934,86,0.5788911435556996,0.11844453783937575,2.4592752386728907
Karnataka,Udupi *,1.0,0.0,3,0.6666666666666666,0.5773502691896258,0.0
Karnataka,Uttara Kannada,501.8139534883721,1230.242257459198,86,0.5586328466681455,0.128620219960831,2.451590373099709
Karnataka,Vijayanagara,240.33734939759037,771.4987674793508,83,0.3055670881241098,0.13293777431331993,3.210066056786952
Karnataka,Vijayapura,624.6117647058824,1571.0290083566374,85,0.6881277379156944,0.07446317827056335,2.5152088018969745
Karnataka,Yadgir,757.9418604651163,1887.9028598804368,86,0.4781688870238207,0.09583773783317072,2.490828067896807
Kerala,Alappuzha,1007.2298850574713,2689.4761126457042,87,0.3796118942630726,0.11130953147186451,2.6701710826344733
Kerala,Ernakulam,1690.3977272727273,4586.384701821056,88,0.4050372911935191,0.11622622794766982,2.71319857322613
Kerala,Idukki,557.3604651162791,1448.6681259434429,86,0.4128046311309386,0.15841993500980156,2.5991583842266515
Kerala,Kannur,1372.4022988505747,3480.7479865075047,87,0.36590364575359974,0.11844760776669475,2.5362446488341854
Kerala,Kasaragod,824.7816091954023,2268.381368541502,87,0.4507443467134769,0.16447404033936536,2.7502812177812404
Kerala,Kasargod,26.073170731707318,22.02119096576608,82,0.08740768477102505,0.06921517431982195,0.844591982784293
Kerala,Kollam,1463.344827586207,3938.465232973272,87,0.38647925152376,0.10107623097370158,2.6914129593568084
Kerala,Kottayam,909.4767441860465,2365.805863084658,86,0.3962594334627402,0.12561958970508336,2.6012824167395077
Kerala,Kozhikode,1749.2643678160919,4275.32883125304,87,0.39089734542020715,0.14901152497131223,2.444072439771165
Kerala,Malappuram,2604.7558139534885,6660.941909963409,86,0.3810509794965932,0.10884443235491092,2.5572231662873057
Kerala,Palakkad,1837.3218390804598,5006.689066323481,87,0.3476028922078191,0.10284038951558255,2.724992954325967
Kerala,Pathanamthitta,690.3488372093024,1836.6111488758597,86,0.3428919005226382,0.10952516225872141,2.660410288080241
Kerala,Thiruvananthapuram,1750.7882352941176,4659.3782517324225,85,0.3761555459619831,0.09311596730990275,2.661303153519127
Kerala,Thrissur,1692.0,4373.092678696691,86,0.329124516793319,0.10270113363387279,2.5845701410736943
Kerala,Wayanad,438.7261904761905,1108.9828331065685,84,0.32742493509600124,0.14763638723708794,2.5277333726142173
Ladakh,Kargil,35.8780487804878,92.05974847876186,82,0.6743125220270567,0.2339412378460569,2.5659073335344913
Ladakh,Leh,33.583333333333336,83.97019097207976,84,0.44197781613901976,0.29204459845565556,2.500353081054484
Lakshadweep,Lakshadweep,57.38095238095238,140.90199146599042,84,0.5067361196149959,0.17490543740244383,2.4555533782454764
Madhya Pradesh,Agar Malwa,202.56626506024097,516.21252460144,83,0.2782663620147564,0.1583700661484687,2.548363738887737
Madhya Pradesh,Alirajpur,739.6785714285714,2116.8843049394877,84,0.465944748982796,0.09928325232172426,2.861897568360082
Madhya Pradesh,Anuppur,849.4047619047619,2514.1377171308545,84,0.3734572503366739,0.08144038710911014,2.959881825353774
Madhya Pradesh,Ashok Nagar,864.8372093023256,2651.095928148629,86,0.478918082131658,0.11283091825915764,3.065427689318894
Madhya Pradesh,Balaghat,1473.9767441860465,3802.308889815561,86,0.5922777761380899,0.1854958417712434,2.5796261065945494
Madhya Pradesh,Barwani,1667.7558139534883,5162.577340679284,86,0.521174861744379,0.10159467043891422,3.095523515784465
Madhya Pradesh,Betul,1811.8837209302326,4938.683619366852,86,0.4679953517539097,0.08515870974729992,2.7257177501607557
Madhya Pradesh,Bhind,947.3295454545455,2565.7778714366164,88,0.5216725839627189,0.11428219408920114,2.7084322279904303
Madhya Pradesh,Bhopal,2167.8837209302324,5668.227905291044,86,0.44577975913206225,0.07535855615569675,2.6146365003648926
Madhya Pradesh,Burhanpur,872.2470588235294,2556.607722232363,85,0.46268610948837235,0.11468408378303727,2.9310591493202254
Madhya Pradesh,Chhatarpur,1843.3837209302326,5395.705100668395,86,0.5096595931299993,0.08366423791585254,2.9270656127664747
Madhya Pradesh,Chhindwara,1611.3908045977012,4228.095396594685,87,0.4403627211612783,0.13686150746931042,2.623879560768791
Madhya Pradesh,Damoh,1563.7558139534883,4907.164186313353,86,0.45708490430511767,0.1087133432419822,3.1380629523653423
Madhya Pradesh,Datia,553.3411764705883,1542.7969464343553,85,0.4962625969165927,0.11538363751774966,2.7881477324259087
Madhya Pradesh,Dewas,1394.1976744186047,3815.7084418763297,86,0.4363677717436871,0.0702513167751462,2.7368489503954456
Madhya Pradesh,Dhar,1702.2209302325582,5119.991055601477,86,0.44692393365884103,0.09178255340081991,3.007829926578321
Madhya Pradesh,Dindori,723.2470588235294,2211.1451132941997,85,0.5048028880737254,0.1449790723510718,3.0572472937407604
Madhya Pradesh,East Nimar,469.33720930232556,1278.0024266796904,86,0.2329201148239318,0.07657777791211821,2.722994046390342
Madhya Pradesh,Guna,1527.4252873563219,4785.733912836085,87,0.4618108970096314,0.10785826898825823,3.1332032751135515
Madhya Pradesh,Gwalior,1478.139534883721,4017.5015916766592,86,0.5400365015540466,0.07845334695120926,2.7179447520782936
Madhya Pradesh,Harda,449.6309523809524,1290.5588943373718,84,0.4292081365514785,0.12136475704376105,2.8702625731244997
Madhya Pradesh,Harda *,125.58024691358025,326.1548276584884,81,0.2125491891774109,0.09969951212958586,2.5971825639340893
Madhya Pradesh,Hoshangabad,1128.5581395348838,3146.219619889881,86,0.4085438501712747,0.08853511861678677,2.787822363486335
Madhya Pradesh,Indore,2518.4545454545455,6245.744458188362,88,0.4843054085671108,0.1196318406568699,2.479990941055914
Madhya Pradesh,Jabalpur,1844.9302325581396,4331.022707074263,86,0.48051282427257413,0.07655211930844193,2.347526551759609
Madhya Pradesh,Jhabua,1043.835294117647,3070.5996267483506,85,0.48489971160092454,0.12143886795988273,2.941651469395778
Madhya Pradesh,Katni,1172.047619047619,2692.3812808665366,84,0.5761805456007613,0.13119624244992095,2.297160317645036
Madhya Pradesh,Khandwa,694.3294117647059,1980.1049358210153,85,0.5529057715212462,0.08877246847012617,2.851823503757943
Madhya Pradesh,Khargone,1944.83908045977,5872.57780819792,87,0.3881571526281509,0.11054940771793541,3.0195700339431744
Madhya Pradesh,Maihar,19.0125,35.36983401470592,80,0.10219962883353735,0.08891228623327592,1.860346299261324
Madhya Pradesh,Mandla,741.0357142857143,2152.6005088070456,84,0.5091338177696008,0.09653160015514556,2.904853932555654
Madhya Pradesh,Mandsaur,1050.6818181818182,3190.3985862233535,88,0.42749332289753905,0.11766929403844206,3.0365030887697935
Madhya Pradesh,Mauganj,12.783132530120483,12.421507893982533,83,0.08125680140709933,0.17155111644355256,0.971710796607493
Madhya Pradesh,Morena,1673.0919540229886,4970.620946732643,87,0.5653933275023177,0.10851277415732764,2.970919162440934
Madhya Pradesh,Narmadapuram,82.53012048192771,239.25567186739175,83,0.2245781083719432,0.14167593152662702,2.8990103306559876
Madhya Pradesh,Narsimhapur,123.19047619047619,289.6101857104484,84,0.29177444115839163,0.1262964014298337,2.350913761082109
Madhya Pradesh,Narsinghpur,725.4827586206897,1880.2230438080267,87,0.6056409907850213,0.1300424937975917,2.591685359115584
Madhya Pradesh,Neemuch,655.2988505747127,1952.8996158660655,87,0.5805843148883844,0.1388546488639747,2.9801663991220586
